"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_team_goal","away_team_goal"
1,"15",4,"2016",19,1,"0","0"
7,"24",3,"2018",11,22,"1","0"
6,"30",3,"2016",22,2,"1","0"
6,"12",10,"2017",18,3,"1","0"
1,"3",5,"2016",10,5,"1","0"
6,"29",10,"2015",3,8,"1","1"
3,"14",2,"2017",19,20,"1","4"
3,"25",8,"2015",20,11,"2","1"
6,"9",3,"2016",10,20,"3","3"
3,"20",1,"2019",20,4,"2","0"
6,"28",3,"2018",1,3,"2","1"
3,"13",1,"2019",2,6,"1","2"
6,"13",10,"2016",26,8,"2","1"
1,"6",3,"2017",17,5,"1","3"
3,"21",10,"2016",23,25,"1","2"
3,"12",10,"2018",7,10,"4","0"
6,"22",9,"2018",16,9,"1","1"
2,"31",1,"2018",17,20,"3","1"
3,"11",4,"2016",17,23,"3","0"
6,"9",4,"2017",10,4,"1","0"
3,"27",4,"2015",3,2,"0","0"
3,"3",4,"2017",15,7,"1","5"
3,"14",10,"2016",3,16,"1","3"
3,"6",4,"2015",16,10,"0","0"
4,"5",4,"2016",11,16,"1","1"
6,"22",9,"2018",2,22,"0","0"
3,"1",3,"2018",11,13,"1","3"
6,"12",9,"2015",18,1,"0","0"
6,"29",8,"2016",23,20,"1","4"
6,"29",9,"2018",20,6,"2","0"
3,"2",8,"2016",8,1,"0","0"
7,"25",10,"2015",20,7,"0","0"
3,"19",5,"2017",25,16,"1","3"
3,"17",9,"2017",5,17,"0","0"
3,"5",5,"2017",17,24,"3","2"
6,"30",3,"2016",6,28,"3","2"
3,"28",6,"2016",6,3,"0","0"
5,"5",1,"2018",5,10,"1","1"
6,"15",3,"2017",11,24,"3","1"
3,"14",6,"2016",2,6,"1","2"
6,"15",3,"2017",2,8,"2","2"
4,"11",4,"2017",16,13,"1","2"
3,"8",7,"2015",16,18,"2","0"
3,"13",4,"2015",10,19,"0","0"
6,"15",8,"2016",20,17,"3","2"
4,"14",9,"2015",8,28,"3","2"
3,"5",7,"2017",12,18,"1","0"
6,"9",9,"2017",11,5,"0","3"
6,"26",10,"2017",22,10,"3","0"
3,"27",10,"2017",16,8,"2","0"
4,"8",6,"2016",4,16,"1","1"
3,"19",5,"2017",3,17,"2","0"
3,"29",3,"2018",10,13,"1","4"
3,"27",4,"2015",22,11,"0","1"
3,"14",1,"2018",12,10,"1","4"
3,"2",8,"2016",16,19,"1","1"
3,"8",7,"2015",28,13,"0","0"
3,"11",6,"2018",13,8,"5","1"
3,"12",6,"2017",7,5,"2","0"
3,"9",3,"2017",3,4,"1","3"
