"id","match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_team_goal","away_team_goal"
567,3,"21",1,"2018",10,3,"1","1"
600,6,"20",8,"2018",21,14,"4","2"
626,3,"14",1,"2018",4,8,"0","0"
629,6,"6",8,"2018",6,3,"0","4"
581,6,"11",6,"2017",20,26,"2","0"
605,6,"20",8,"2018",3,1,"0","0"
630,3,"14",1,"2018",5,11,"4","0"
584,4,"6",6,"2017",8,16,"0","3"
608,4,"8",8,"2018",7,13,"0","0"
588,3,"5",6,"2017",18,19,"1","0"
633,6,"6",8,"2018",5,21,"1","0"
612,3,"7",8,"2018",16,22,"3","2"
592,3,"5",6,"2017",6,24,"2","1"
667,4,"23",1,"2017",4,26,"2","0"
564,3,"12",6,"2017",25,11,"0","0"
619,3,"14",1,"2018",12,10,"1","4"
573,3,"12",6,"2017",7,5,"2","0"
596,6,"20",8,"2018",13,24,"5","0"
569,3,"12",6,"2017",16,6,"2","0"
578,3,"21",8,"2018",12,7,"0","1"
623,6,"4",6,"2017",4,20,"3","1"
603,4,"15",1,"2018",7,13,"4","3"
582,6,"20",8,"2018",4,16,"2","2"
627,1,"2",6,"2017",10,13,"0","4"
607,3,"14",1,"2018",18,15,"2","0"
586,6,"20",8,"2018",9,6,"0","2"
631,1,"2",6,"2017",19,11,"1","1"
611,3,"14",1,"2018",6,1,"2","2"
634,3,"14",1,"2018",3,20,"2","1"
589,6,"20",8,"2018",10,5,"0","1"
615,3,"14",1,"2018",22,17,"1","1"
594,6,"20",8,"2018",22,15,"0","1"
690,3,"31",4,"2017",22,15,"0","0"
566,6,"27",8,"2018",15,9,"1","0"
595,6,"20",1,"2018",15,4,"0","4"
574,4,"22",8,"2018",11,2,"2","0"
618,3,"5",6,"2017",13,17,"2","1"
570,7,"23",8,"2018",20,8,"3","1"
602,3,"5",6,"2017",26,7,"2","0"
624,3,"24",1,"2016",6,22,"2","1"
579,3,"21",1,"2018",11,18,"1","1"
606,3,"5",6,"2017",11,3,"6","3"
628,3,"24",1,"2016",23,3,"1","1"
583,3,"21",1,"2018",24,16,"0","1"
610,3,"5",6,"2017",2,23,"0","4"
632,3,"24",1,"2016",16,1,"0","1"
587,3,"21",1,"2018",20,2,"4","1"
614,3,"5",6,"2017",5,25,"1","0"
636,3,"24",1,"2016",8,19,"3","0"
591,3,"21",1,"2018",13,22,"3","1"
635,1,"2",6,"2017",16,26,"0","0"
637,6,"6",8,"2018",8,11,"1","2"
688,4,"24",9,"2018",20,11,"2","0"
666,7,"2",1,"2018",8,12,"3","0"
641,6,"6",8,"2018",2,9,"0","1"
646,2,"3",1,"2018",10,18,"2","1"
668,6,"29",9,"2018",22,8,"0","2"
691,3,"22",1,"2017",13,5,"2","2"
672,6,"29",9,"2018",13,15,"2","0"
650,2,"3",1,"2018",17,5,"0","2"
695,3,"22",1,"2017",1,8,"3","0"
654,2,"3",1,"2018",1,2,"1","2"
676,6,"29",9,"2018",12,5,"0","2"
699,3,"22",1,"2017",20,24,"2","1"
659,2,"3",1,"2018",13,6,"3","1"
680,6,"29",9,"2018",11,14,"3","0"
703,6,"21",1,"2017",7,17,"2","3"
662,7,"2",1,"2018",19,22,"0","1"
684,6,"29",9,"2018",20,6,"2","0"
737,4,"4",1,"2016",11,5,"1","1"
638,5,"5",1,"2018",5,10,"1","1"
664,3,"17",1,"2016",1,18,"3","0"
689,3,"17",1,"2016",7,16,"0","1"
642,1,"4",1,"2018",20,4,"2","2"
669,3,"17",1,"2016",22,10,"2","1"
647,3,"24",1,"2016",11,17,"1","2"
692,6,"16",1,"2016",5,23,"4","1"
651,6,"23",1,"2016",27,7,"4","5"
673,3,"17",1,"2016",13,2,"4","0"
696,1,"14",1,"2016",17,23,"2","4"
656,7,"19",1,"2016",17,6,"1","0"
677,3,"17",1,"2016",4,11,"3","3"
700,1,"14",1,"2016",19,27,"3","1"
660,4,"18",1,"2016",19,20,"0","0"
681,3,"17",1,"2016",3,27,"3","0"
705,1,"14",1,"2016",1,6,"2","0"
707,4,"16",1,"2017",16,7,"1","1"
685,3,"17",1,"2016",28,8,"1","1"
711,3,"15",1,"2017",10,2,"3","0"
648,2,"1",6,"2017",25,18,"1","1"
954,1,"30",7,"2017",4,17,"1","0"
639,3,"24",1,"2016",2,5,"1","3"
663,2,"1",6,"2017",7,4,"1","1"
643,3,"24",1,"2016",10,13,"2","2"
686,3,"31",4,"2017",6,17,"1","2"
670,7,"2",1,"2018",24,7,"1","2"
693,3,"23",9,"2018",15,5,"1","2"
652,2,"1",6,"2017",24,8,"1","0"
674,7,"2",1,"2018",11,16,"0","2"
697,3,"23",9,"2018",10,4,"0","0"
678,4,"1",1,"2018",18,20,"1","1"
655,2,"1",6,"2017",3,2,"0","2"
701,6,"22",9,"2018",14,6,"1","1"
658,2,"1",6,"2017",20,6,"1","2"
682,4,"1",1,"2018",15,3,"2","2"
704,6,"22",9,"2018",16,9,"1","1"
708,6,"22",9,"2018",7,1,"3","0"
803,3,"1",1,"2017",8,10,"1","0"
640,2,"1",6,"2017",17,1,"2","1"
665,6,"29",9,"2018",9,1,"2","0"
687,3,"22",1,"2017",3,6,"2","2"
644,2,"1",6,"2017",23,5,"0","0"
710,3,"31",4,"2017",16,1,"0","0"
712,6,"22",9,"2018",8,12,"3","1"
649,7,"2",8,"2018",3,2,"2","1"
671,3,"22",1,"2017",18,23,"2","0"
694,3,"31",4,"2017",7,8,"2","1"
653,4,"1",8,"2018",21,24,"1","2"
675,3,"22",1,"2017",19,16,"1","1"
698,3,"31",4,"2017",12,24,"0","0"
657,3,"30",9,"2018",4,7,"1","1"
679,3,"22",1,"2017",25,10,"1","3"
702,3,"31",4,"2017",4,19,"5","0"
661,6,"29",9,"2018",10,16,"3","1"
683,3,"22",1,"2017",2,11,"0","1"
706,3,"31",4,"2017",3,11,"2","1"
826,3,"27",4,"2015",7,8,"1","0"
713,1,"14",1,"2016",4,18,"2","2"
733,2,"13",1,"2016",28,2,"1","0"
760,2,"4",1,"2017",2,17,"1","2"
780,3,"24",4,"2017",15,6,"1","0"
761,3,"24",4,"2017",17,2,"1","1"
717,1,"14",1,"2016",5,8,"0","1"
738,3,"15",1,"2017",11,13,"4","0"
784,3,"24",4,"2017",24,5,"0","3"
721,1,"14",1,"2016",7,20,"3","3"
765,3,"24",4,"2017",19,18,"3","1"
742,6,"14",1,"2017",5,18,"4","0"
725,2,"13",1,"2016",22,16,"3","3"
772,3,"24",4,"2017",1,12,"1","1"
746,1,"5",1,"2017",5,4,"2","0"
729,2,"13",1,"2016",3,10,"1","3"
776,3,"24",4,"2017",13,3,"4","0"
750,2,"4",1,"2017",3,20,"3","3"
754,2,"4",1,"2017",19,6,"2","0"
849,1,"14",4,"2017",22,11,"0","1"
714,3,"31",4,"2017",2,13,"0","0"
735,2,"27",4,"2017",16,24,"2","2"
757,3,"24",4,"2017",10,22,"2","3"
781,2,"30",4,"2015",8,13,"0","0"
763,3,"3",1,"2016",20,22,"1","0"
739,2,"27",4,"2017",12,19,"1","1"
718,5,"29",4,"2017",2,20,"2","3"
743,2,"27",4,"2017",4,15,"2","0"
722,1,"28",4,"2017",22,13,"0","1"
766,3,"3",1,"2016",6,13,"1","2"
728,2,"27",4,"2017",18,11,"0","0"
769,3,"3",1,"2016",2,4,"0","3"
747,2,"27",4,"2017",3,10,"3","3"
731,2,"27",4,"2017",6,8,"2","1"
773,6,"2",1,"2016",10,7,"2","0"
751,2,"27",4,"2017",7,17,"5","0"
753,7,"26",4,"2017",5,1,"5","2"
777,1,"31",4,"2015",23,7,"0","1"
874,3,"20",4,"2015",16,27,"1","2"
805,7,"29",4,"2015",10,1,"2","1"
715,3,"15",1,"2017",6,25,"0","0"
734,3,"15",1,"2017",8,4,"0","3"
759,6,"15",9,"2018",4,21,"4","1"
719,3,"15",1,"2017",17,20,"0","4"
808,7,"29",4,"2015",16,4,"0","0"
740,3,"16",9,"2018",9,24,"1","0"
762,6,"15",9,"2018",3,8,"4","2"
723,3,"15",1,"2017",23,19,"1","3"
744,6,"15",9,"2018",5,7,"1","2"
767,4,"3",9,"2018",6,5,"2","1"
726,3,"15",1,"2017",26,3,"3","1"
748,6,"15",9,"2018",22,20,"1","2"
770,4,"3",9,"2018",24,16,"0","2"
730,3,"15",1,"2017",24,1,"1","0"
752,6,"15",9,"2018",13,14,"3","0"
774,3,"2",9,"2018",13,22,"2","1"
756,6,"15",9,"2018",12,2,"0","1"
895,3,"12",10,"2018",1,24,"0","0"
716,6,"22",9,"2018",2,22,"0","0"
782,6,"1",9,"2018",8,7,"1","2"
783,4,"2",1,"2017",20,2,"2","0"
736,3,"16",9,"2018",6,16,"1","2"
785,7,"29",4,"2015",18,22,"1","0"
758,3,"3",1,"2016",8,3,"0","0"
720,6,"22",9,"2018",21,13,"0","5"
764,7,"3",1,"2017",18,26,"3","1"
741,3,"3",1,"2016",18,19,"2","1"
724,6,"22",9,"2018",24,3,"4","0"
768,7,"3",1,"2017",23,7,"2","2"
727,7,"18",9,"2018",1,15,"2","2"
745,3,"3",1,"2016",23,28,"3","1"
771,7,"3",1,"2017",13,24,"2","1"
749,3,"3",1,"2016",27,1,"1","0"
732,4,"17",9,"2018",11,10,"1","3"
775,7,"3",1,"2017",11,1,"3","0"
755,3,"3",1,"2016",16,17,"2","1"
918,1,"15",4,"2016",18,17,"3","1"
787,6,"1",9,"2018",10,9,"0","1"
825,3,"17",4,"2017",19,10,"0","3"
802,6,"1",9,"2018",15,14,"2","2"
848,7,"21",10,"2018",2,7,"0","2"
828,6,"25",10,"2018",9,13,"1","1"
790,6,"1",9,"2018",11,12,"1","1"
804,4,"18",4,"2017",3,7,"0","4"
850,6,"26",4,"2015",19,16,"2","0"
794,6,"1",9,"2018",2,1,"0","2"
831,6,"25",10,"2018",1,8,"1","2"
809,3,"17",4,"2017",6,12,"1","4"
798,6,"1",9,"2018",4,3,"2","0"
835,6,"25",10,"2018",12,21,"0","0"
813,3,"17",4,"2017",4,1,"1","0"
840,6,"25",10,"2018",3,11,"2","2"
817,3,"17",4,"2017",15,24,"0","0"
821,3,"17",4,"2017",20,22,"1","0"
844,6,"25",10,"2018",20,10,"3","1"
933,4,"7",4,"2015",22,7,"2","0"
788,4,"2",1,"2017",25,8,"0","0"
847,7,"27",4,"2016",4,3,"3","0"
799,3,"1",1,"2017",16,25,"2","1"
822,3,"26",10,"2018",6,2,"2","1"
791,3,"1",1,"2017",17,3,"0","3"
806,7,"28",10,"2018",16,5,"0","3"
852,4,"20",10,"2018",15,16,"3","2"
854,7,"22",4,"2015",20,13,"2","1"
827,1,"29",4,"2016",1,5,"1","4"
795,3,"1",1,"2017",1,18,"1","2"
810,4,"27",10,"2018",22,4,"1","2"
832,2,"28",4,"2016",7,19,"4","1"
814,4,"27",10,"2018",14,24,"4","2"
858,4,"21",4,"2015",17,10,"0","0"
836,7,"27",4,"2016",17,10,"1","4"
818,3,"26",10,"2018",7,15,"1","0"
839,7,"27",4,"2016",16,23,"3","1"
843,7,"27",4,"2016",8,11,"0","2"
972,2,"29",7,"2017",8,5,"2","1"
786,3,"24",4,"2017",8,16,"2","2"
845,1,"14",4,"2017",1,8,"1","4"
800,7,"19",4,"2017",11,17,"3","1"
824,6,"31",4,"2016",26,11,"2","2"
792,6,"23",4,"2017",20,7,"3","3"
851,7,"27",4,"2016",24,25,"1","0"
855,3,"19",10,"2018",4,20,"3","2"
829,3,"17",4,"2017",13,5,"4","1"
807,3,"1",1,"2017",4,19,"4","2"
796,6,"23",4,"2017",11,4,"0","0"
833,3,"17",4,"2017",18,16,"1","2"
856,7,"27",4,"2016",20,18,"1","0"
811,3,"1",1,"2017",24,23,"4","1"
837,6,"16",4,"2017",8,2,"0","3"
859,3,"19",10,"2018",13,12,"6","1"
816,3,"1",1,"2017",7,13,"1","0"
841,1,"14",4,"2017",17,13,"0","4"
820,3,"1",1,"2017",6,5,"1","4"
988,3,"29",7,"2015",10,18,"1","1"
789,7,"29",4,"2015",6,5,"1","2"
823,3,"27",4,"2015",13,23,"4","1"
801,7,"29",4,"2015",2,17,"0","0"
846,3,"27",4,"2015",1,20,"4","0"
793,7,"29",4,"2015",27,28,"2","0"
812,7,"29",4,"2015",20,3,"2","0"
853,1,"14",4,"2017",10,20,"0","0"
830,3,"27",4,"2015",4,6,"2","2"
797,7,"29",4,"2015",11,19,"3","4"
815,3,"27",4,"2015",5,27,"3","0"
834,3,"27",4,"2015",3,2,"0","0"
857,1,"14",4,"2017",5,15,"2","0"
860,7,"27",4,"2016",26,13,"0","3"
819,3,"27",4,"2015",17,18,"1","0"
838,3,"27",4,"2015",28,10,"1","1"
861,1,"14",4,"2017",16,3,"1","0"
842,3,"27",4,"2015",22,11,"0","1"
862,3,"20",4,"2015",18,3,"1","2"
1004,4,"28",7,"2016",16,10,"1","1"
863,3,"19",10,"2018",24,6,"1","3"
894,3,"10",4,"2017",12,15,"2","0"
871,6,"18",10,"2018",10,3,"1","2"
914,1,"15",4,"2016",25,7,"0","3"
936,3,"6",4,"2015",18,5,"1","1"
873,2,"13",4,"2017",12,4,"1","3"
867,6,"18",10,"2018",21,22,"0","0"
896,3,"18",4,"2016",18,16,"0","2"
919,6,"11",10,"2018",14,2,"0","2"
900,3,"18",4,"2016",3,1,"1","3"
878,2,"13",4,"2017",2,6,"2","1"
923,6,"11",10,"2018",3,21,"2","0"
882,4,"11",4,"2017",16,13,"1","2"
903,6,"17",4,"2016",2,4,"0","1"
886,3,"10",4,"2017",5,19,"5","1"
907,1,"15",4,"2016",10,24,"1","0"
890,3,"10",4,"2017",17,18,"1","0"
910,1,"15",4,"2016",23,4,"0","1"
1021,4,"9",7,"2015",7,2,"1","2"
864,4,"26",4,"2016",6,2,"1","1"
891,3,"12",10,"2018",9,11,"2","2"
897,4,"14",4,"2015",5,22,"1","2"
872,4,"19",4,"2016",5,24,"2","1"
917,3,"13",4,"2015",2,1,"1","0"
868,7,"20",4,"2016",11,7,"0","1"
875,6,"18",10,"2018",5,14,"3","1"
921,3,"13",4,"2015",3,16,"2","1"
901,4,"14",4,"2015",7,18,"2","2"
879,6,"18",10,"2018",8,9,"2","0"
924,3,"13",4,"2015",28,20,"0","2"
905,3,"13",4,"2015",10,19,"0","0"
884,6,"18",10,"2018",11,1,"2","1"
928,6,"12",4,"2015",27,11,"1","1"
909,3,"13",4,"2015",23,6,"0","1"
888,4,"13",10,"2018",20,13,"0","2"
930,7,"8",4,"2015",11,2,"1","1"
913,3,"13",4,"2015",13,17,"2","1"
1038,3,"8",7,"2015",8,6,"2","1"
876,4,"19",4,"2016",13,20,"2","1"
865,1,"14",4,"2017",7,18,"0","0"
892,3,"18",4,"2016",25,17,"3","0"
869,2,"13",4,"2017",24,19,"1","0"
916,6,"11",10,"2018",12,4,"0","3"
934,3,"3",4,"2017",19,17,"2","1"
920,6,"9",4,"2017",10,4,"1","0"
937,3,"3",4,"2017",8,24,"1","0"
899,3,"12",10,"2018",7,10,"4","0"
925,4,"4",4,"2017",13,10,"2","1"
880,3,"18",4,"2016",10,26,"1","0"
902,6,"11",10,"2018",16,8,"2","1"
927,3,"3",4,"2017",18,2,"0","0"
883,3,"18",4,"2016",23,6,"1","0"
906,6,"11",10,"2018",22,5,"1","2"
931,3,"3",4,"2017",6,5,"1","1"
887,3,"18",4,"2016",19,8,"2","2"
912,6,"11",10,"2018",6,15,"2","0"
866,3,"20",4,"2015",19,2,"1","2"
893,7,"15",4,"2015",8,4,"2","1"
915,3,"10",4,"2017",7,11,"1","1"
870,3,"20",4,"2015",1,5,"0","2"
935,2,"14",4,"2016",11,20,"2","1"
898,3,"10",4,"2017",2,3,"2","2"
938,2,"14",4,"2016",3,8,"1","0"
877,3,"20",4,"2015",11,8,"2","3"
922,1,"15",4,"2016",5,26,"3","0"
904,3,"10",4,"2017",24,6,"1","0"
881,3,"20",4,"2015",4,23,"3","1"
926,1,"15",4,"2016",19,1,"0","0"
908,3,"10",4,"2017",22,8,"2","3"
885,3,"20",4,"2015",22,28,"1","1"
929,1,"15",4,"2016",13,6,"2","0"
911,3,"10",4,"2017",1,20,"1","1"
889,3,"20",4,"2015",6,7,"3","0"
932,1,"15",4,"2016",2,16,"1","2"
1053,3,"5",7,"2017",17,15,"0","1"
939,3,"6",4,"2015",6,27,"2","0"
970,3,"29",7,"2015",13,1,"3","1"
952,3,"6",4,"2015",20,23,"3","1"
987,3,"4",4,"2016",19,24,"2","0"
955,3,"6",4,"2015",4,3,"0","1"
942,3,"6",4,"2015",17,8,"0","3"
971,7,"6",4,"2016",25,26,"1","0"
989,3,"26",7,"2017",17,3,"0","0"
945,3,"6",4,"2015",1,28,"1","1"
958,6,"5",4,"2015",19,13,"2","0"
975,4,"5",4,"2016",11,16,"1","1"
949,3,"6",4,"2015",16,10,"0","0"
961,4,"30",7,"2015",27,20,"1","1"
978,3,"4",4,"2016",18,6,"3","1"
964,4,"30",7,"2015",7,17,"1","0"
981,3,"4",4,"2016",5,17,"5","0"
967,3,"29",7,"2015",23,19,"2","0"
984,3,"4",4,"2016",23,8,"2","1"
1071,3,"5",7,"2017",13,20,"3","1"
940,3,"3",4,"2017",11,12,"2","0"
968,6,"10",4,"2016",6,11,"3","2"
985,3,"29",7,"2015",5,4,"0","0"
951,6,"2",4,"2017",4,22,"3","1"
943,3,"3",4,"2017",15,7,"1","5"
973,3,"29",7,"2015",2,22,"5","1"
956,3,"11",4,"2016",8,13,"4","2"
990,3,"4",4,"2016",2,1,"3","0"
946,3,"3",4,"2017",20,16,"1","3"
976,3,"29",7,"2015",3,11,"3","3"
959,3,"11",4,"2016",4,18,"1","0"
992,3,"4",4,"2016",10,20,"1","5"
993,3,"26",7,"2017",22,6,"0","3"
948,3,"3",4,"2017",3,1,"1","1"
979,3,"29",7,"2015",28,6,"2","3"
963,3,"11",4,"2016",1,25,"1","0"
966,3,"11",4,"2016",16,5,"1","0"
982,3,"29",7,"2015",8,16,"1","1"
1086,3,"29",8,"2017",15,1,"1","1"
941,4,"12",4,"2016",7,10,"2","2"
969,1,"30",7,"2017",11,10,"4","0"
953,3,"11",4,"2016",20,19,"3","1"
986,3,"26",7,"2017",5,18,"1","1"
944,3,"11",4,"2016",17,23,"3","0"
991,7,"24",7,"2015",2,23,"0","1"
974,2,"29",7,"2017",15,2,"0","0"
957,1,"30",7,"2017",3,24,"1","2"
947,3,"11",4,"2016",26,2,"3","3"
994,4,"23",7,"2015",5,10,"4","1"
960,1,"30",7,"2017",20,12,"5","0"
995,3,"4",4,"2016",3,7,"4","3"
977,2,"29",7,"2017",18,22,"2","2"
950,3,"11",4,"2016",24,3,"3","2"
980,2,"29",7,"2017",6,16,"2","4"
962,1,"30",7,"2017",19,7,"0","3"
983,4,"27",7,"2017",12,13,"1","2"
965,1,"30",7,"2017",13,1,"2","1"
1104,6,"24",8,"2015",28,17,"1","2"
996,3,"26",7,"2017",16,15,"1","0"
1037,3,"20",7,"2016",6,8,"2","1"
1002,3,"26",7,"2017",7,4,"1","1"
1020,3,"19",7,"2017",18,4,"0","4"
1005,3,"26",7,"2017",1,11,"4","1"
999,3,"26",7,"2017",2,19,"2","1"
1022,3,"27",7,"2016",6,19,"0","1"
1039,3,"19",7,"2017",16,22,"4","1"
1025,3,"27",7,"2016",20,3,"3","1"
1008,3,"26",7,"2017",24,20,"0","1"
1042,6,"18",7,"2017",20,5,"2","0"
1011,6,"25",7,"2017",10,8,"1","1"
1028,6,"26",7,"2016",24,13,"1","2"
1045,4,"6",7,"2017",11,6,"3","2"
1014,7,"21",7,"2017",15,19,"2","2"
1031,7,"22",7,"2016",18,24,"4","0"
1017,4,"20",7,"2017",6,10,"2","0"
1034,4,"21",7,"2016",25,4,"0","1"
1122,6,"17",8,"2015",1,8,"2","2"
997,3,"22",7,"2015",18,20,"2","1"
1018,6,"21",7,"2015",6,16,"1","2"
1003,3,"22",7,"2015",1,19,"0","1"
1035,3,"8",7,"2015",16,18,"2","0"
1000,3,"22",7,"2015",17,3,"2","2"
1006,3,"22",7,"2015",22,8,"0","3"
1040,3,"20",7,"2016",23,26,"3","0"
1024,4,"9",7,"2015",20,5,"1","1"
1009,3,"22",7,"2015",11,28,"4","0"
1043,3,"20",7,"2016",19,3,"0","1"
1027,3,"8",7,"2015",10,11,"1","1"
1012,3,"22",7,"2015",4,27,"1","0"
1046,3,"20",7,"2016",1,7,"0","0"
1029,3,"8",7,"2015",23,1,"0","1"
1015,3,"22",7,"2015",13,7,"1","4"
1048,3,"20",7,"2016",11,17,"1","1"
1050,4,"6",7,"2017",4,16,"1","0"
1032,3,"8",7,"2015",27,17,"1","0"
1139,4,"5",8,"2015",20,16,"3","0"
998,6,"3",4,"2016",13,4,"1","3"
1019,3,"27",7,"2016",4,5,"2","1"
1001,4,"28",7,"2016",1,11,"1","0"
1036,3,"19",7,"2017",3,12,"4","0"
1052,4,"2",7,"2015",1,3,"2","0"
1054,3,"20",7,"2016",5,10,"3","2"
1023,3,"19",7,"2017",7,1,"3","0"
1041,3,"8",7,"2015",19,4,"1","0"
1007,3,"27",7,"2016",17,2,"5","4"
1026,3,"19",7,"2017",8,13,"0","2"
1010,3,"27",7,"2016",7,23,"2","0"
1044,3,"8",7,"2015",28,13,"0","0"
1030,3,"19",7,"2017",2,11,"2","2"
1013,3,"27",7,"2016",8,25,"2","2"
1047,6,"7",7,"2015",3,22,"0","1"
1033,3,"19",7,"2017",24,17,"2","0"
1016,3,"27",7,"2016",26,18,"1","1"
1049,7,"3",7,"2015",5,28,"3","1"
1156,6,"14",8,"2017",17,12,"2","0"
1055,3,"1",7,"2015",18,8,"2","3"
1069,3,"1",7,"2015",2,16,"0","0"
1085,3,"6",7,"2016",7,6,"6","1"
1101,6,"24",8,"2015",8,2,"1","0"
1058,3,"1",7,"2015",6,10,"2","0"
1072,3,"6",7,"2016",24,2,"3","2"
1087,3,"25",8,"2015",16,13,"0","0"
1105,6,"28",8,"2017",20,17,"2","1"
1075,3,"6",7,"2016",3,23,"1","2"
1061,3,"1",7,"2015",17,20,"0","3"
1090,3,"25",8,"2015",3,5,"1","5"
1064,3,"1",7,"2015",22,19,"0","0"
1079,3,"6",7,"2016",4,11,"5","0"
1093,6,"24",8,"2015",10,4,"2","1"
1067,3,"1",7,"2015",13,27,"2","1"
1082,3,"6",7,"2016",20,5,"1","1"
1096,6,"24",8,"2015",19,6,"0","2"
1098,6,"24",8,"2015",27,18,"0","1"
1170,6,"15",8,"2016",19,23,"2","0"
1056,3,"5",7,"2017",1,24,"0","1"
1084,3,"25",8,"2015",23,22,"3","0"
1068,3,"5",7,"2017",5,2,"1","0"
1103,6,"29",8,"2016",23,20,"1","4"
1059,3,"5",7,"2017",22,3,"0","1"
1073,3,"1",7,"2015",11,23,"6","2"
1088,3,"6",7,"2016",26,1,"2","1"
1106,6,"29",8,"2016",18,13,"0","4"
1108,4,"23",8,"2017",5,7,"4","1"
1062,3,"5",7,"2017",12,18,"1","0"
1076,6,"31",8,"2015",4,7,"1","3"
1091,7,"1",7,"2016",19,17,"3","1"
1065,3,"5",7,"2017",10,7,"1","4"
1078,4,"26",8,"2015",7,1,"1","1"
1094,4,"31",8,"2016",1,4,"0","2"
1081,3,"25",8,"2015",20,11,"2","1"
1097,3,"30",8,"2016",2,7,"2","4"
1100,3,"30",8,"2016",11,10,"2","0"
1499,3,"24",2,"2015",19,7,"6","1"
1057,6,"19",7,"2016",16,20,"1","1"
1083,3,"29",8,"2017",3,4,"0","1"
1070,3,"6",7,"2016",13,25,"1","1"
1102,6,"28",8,"2017",2,10,"2","2"
1060,4,"7",7,"2016",17,16,"1","3"
1074,6,"4",7,"2017",19,8,"2","2"
1089,6,"28",8,"2017",16,5,"1","0"
1107,7,"20",8,"2015",17,19,"0","1"
1063,4,"7",7,"2016",8,18,"1","2"
1109,6,"29",8,"2016",6,26,"1","0"
1077,7,"31",8,"2017",24,22,"1","0"
1092,6,"28",8,"2017",18,13,"2","3"
1066,3,"6",7,"2016",10,19,"1","1"
1110,4,"19",8,"2015",22,27,"6","2"
1080,4,"30",8,"2017",8,11,"2","0"
1111,3,"22",8,"2017",1,18,"1","0"
1095,6,"28",8,"2017",6,19,"0","1"
1099,6,"28",8,"2017",7,12,"3","0"
2056,3,"4",5,"2012",29,11,"1","1"
1112,6,"29",8,"2016",5,8,"1","1"
1138,7,"17",8,"2017",8,18,"1","1"
1121,4,"24",8,"2016",4,16,"4","0"
1155,4,"17",8,"2016",1,24,"3","1"
1115,6,"29",8,"2016",25,3,"2","0"
1140,6,"22",8,"2016",8,2,"3","1"
1157,6,"3",8,"2015",13,22,"6","1"
1143,6,"22",8,"2016",26,19,"0","2"
1118,6,"29",8,"2016",16,24,"0","0"
1123,6,"21",8,"2017",17,8,"1","2"
1160,6,"3",8,"2015",3,6,"1","1"
1126,6,"21",8,"2017",19,3,"1","2"
1146,6,"22",8,"2016",24,11,"2","1"
1129,6,"21",8,"2017",22,2,"1","0"
1149,6,"22",8,"2016",20,25,"0","0"
1132,6,"21",8,"2017",13,24,"3","0"
1152,7,"18",8,"2016",7,16,"0","0"
1135,6,"21",8,"2017",12,16,"2","1"
2073,3,"12",6,"2012",23,20,"1","2"
1113,3,"18",8,"2015",6,20,"0","3"
1136,6,"22",8,"2016",17,6,"0","0"
1119,6,"17",8,"2015",18,23,"1","0"
1116,6,"17",8,"2015",5,7,"0","0"
1141,4,"16",8,"2017",1,22,"2","2"
1124,3,"23",8,"2016",7,18,"2","1"
1158,3,"16",8,"2016",2,10,"0","1"
1127,3,"23",8,"2016",13,1,"1","1"
1144,3,"15",8,"2017",6,20,"2","1"
1161,3,"16",8,"2016",25,6,"0","1"
1163,6,"3",8,"2015",28,19,"0","1"
1130,6,"22",8,"2016",3,5,"0","0"
1147,3,"15",8,"2017",15,11,"1","1"
1164,6,"15",8,"2016",4,8,"3","0"
1133,6,"22",8,"2016",10,23,"1","0"
1150,6,"14",8,"2017",7,16,"0","0"
1166,7,"29",9,"2015",18,11,"2","3"
1168,6,"15",8,"2016",18,5,"1","1"
1224,6,"23",9,"2017",24,12,"0","0"
1114,3,"22",8,"2017",11,20,"2","5"
1137,4,"5",8,"2015",17,5,"2","2"
1120,6,"21",8,"2017",4,6,"4","2"
1154,6,"3",8,"2015",27,8,"1","2"
1117,6,"21",8,"2017",10,15,"0","3"
1125,6,"17",8,"2015",13,3,"5","1"
1142,3,"4",8,"2015",4,1,"1","3"
1159,6,"14",8,"2017",13,19,"7","2"
1128,6,"17",8,"2015",11,16,"0","3"
1145,3,"4",8,"2015",11,7,"1","1"
1162,6,"14",8,"2017",2,4,"2","1"
1131,6,"17",8,"2015",2,10,"1","3"
1148,6,"3",8,"2015",2,18,"2","0"
1165,6,"14",8,"2017",24,10,"1","1"
1151,6,"3",8,"2015",23,10,"2","2"
1134,6,"17",8,"2015",4,28,"2","0"
1167,4,"2",8,"2017",22,7,"1","1"
1169,4,"28",9,"2015",6,2,"0","1"
1907,2,"17",3,"2013",20,11,"0","0"
1172,3,"27",9,"2015",22,4,"2","2"
1190,6,"26",9,"2015",7,28,"3","2"
1206,6,"23",9,"2017",10,5,"2","3"
1191,6,"30",9,"2017",16,2,"4","0"
1175,6,"26",9,"2015",5,13,"4","1"
1208,6,"19",9,"2015",4,20,"2","0"
1195,6,"30",9,"2017",3,8,"0","0"
1178,6,"26",9,"2015",10,27,"2","2"
1211,6,"19",9,"2015",17,11,"0","0"
1210,6,"1",8,"2016",26,4,"0","2"
1212,6,"23",9,"2017",19,4,"0","4"
1197,7,"26",9,"2017",20,18,"2","0"
1181,6,"26",9,"2015",19,3,"2","1"
1184,6,"26",9,"2015",1,17,"3","1"
1200,4,"25",9,"2017",15,22,"1","0"
