"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
4,"2",1,"2014",2,27,"11","13","6","19","0.87","1.26","0.76","12","1.63","0.74","0.82","12","9","21","18","8","201314","1","1"
4,"2",1,"2014",14,10,"19","9","5","24","1.05","2.24","1.26","5","1.34","1.05","1.03","14","7","20","13","11","201314","2","1"
4,"2",1,"2014",7,26,"2","26","6","6","2.66","1.32","2.32","10","1.39","1","0.79","10","7","21","16","10","201314","2","0"
7,"12",1,"2014",11,27,"5","21","9","8","1.61","1.03","1.05","15","1.63","0.74","0.82","12","9","21","18","8","201314","2","0"
7,"12",1,"2014",14,23,"19","9","5","24","1.05","2.24","1.26","5","1.58","1.08","0.87","11","8","20","14","10","201314","1","4"
4,"2",1,"2014",1,4,"8","15","11","12","1.42","1.21","1.39","15","0.71","1.87","1.32","18","7","6","3","25","201314","0","3"
7,"12",1,"2014",1,18,"8","15","11","12","1.42","1.21","1.39","15","1.55","1.13","1.03","7","15","16","17","7","201314","1","0"
7,"12",1,"2014",5,2,"6","21","6","11","1.45","1.34","1.79","14","1.26","0.87","0.76","12","6","19","11","13","201314","2","0"
1,"13",1,"2014",19,7,"9","13","11","14","1.18","1.37","1.16","9","1.32","2.66","2.32","10","6","6","2","26","201314","3","5"
2,"14",1,"2014",28,20,"15","10","8","20","1.03","1.61","0.95","9","1.08","1.79","1.63","17","7","7","4","24","201314","1","2"
6,"18",1,"2014",23,1,"14","10","8","20","1.08","1.58","0.87","11","1.21","1.42","1.39","15","11","12","8","15","201314","2","2"
7,"19",1,"2014",17,5,"12","11","9","18","1.42","1.42","0.95","8","1.34","1.45","1.79","14","6","11","6","21","201314","1","3"
4,"2",1,"2014",19,11,"9","13","11","14","1.18","1.37","1.16","9","1.03","1.61","1.05","15","9","8","5","21","201314","1","1"
7,"19",1,"2014",7,28,"2","26","6","6","2.66","1.32","2.32","10","1.61","1.03","0.95","9","8","20","15","10","201314","2","2"
4,"2",1,"2014",23,28,"14","10","8","20","1.08","1.58","0.87","11","1.61","1.03","0.95","9","8","20","15","10","201314","0","1"
7,"19",1,"2014",20,14,"4","24","7","7","1.79","1.08","1.63","17","2.24","1.05","1.26","5","5","24","19","9","201314","2","0"
7,"19",1,"2014",2,19,"11","13","6","19","0.87","1.26","0.76","12","1.37","1.18","1.16","9","11","14","9","13","201314","1","0"
4,"2",1,"2014",18,22,"17","7","15","16","1.13","1.55","1.03","7","1.55","1.13","1.26","10","4","19","10","15","201314","1","0"
7,"19",1,"2014",27,26,"18","8","9","21","0.74","1.63","0.82","12","1.39","1","0.79","10","7","21","16","10","201314","1","0"
7,"19",1,"2014",10,22,"13","11","7","20","1.05","1.34","1.03","14","1.55","1.13","1.26","10","4","19","10","15","201314","1","3"
15,"29",1,"2014",2,26,"11","13","6","19","0.87","1.26","0.76","12","1.39","1","0.79","10","7","21","16","10","201314","1","0"
15,"29",1,"2014",7,11,"2","26","6","6","2.66","1.32","2.32","10","1.03","1.61","1.05","15","9","8","5","21","201314","4","0"
15,"29",1,"2014",16,21,"7","19","7","12","1.68","1.13","1.39","13","1.95","0.84","0.89","7","9","22","20","7","201314","2","0"
15,"29",1,"2014",27,22,"18","8","9","21","0.74","1.63","0.82","12","1.55","1.13","1.26","10","4","19","10","15","201314","0","0"
15,"29",1,"2014",1,20,"8","15","11","12","1.42","1.21","1.39","15","1.08","1.79","1.63","17","7","7","4","24","201314","2","2"
15,"29",1,"2014",17,14,"12","11","9","18","1.42","1.42","0.95","8","2.24","1.05","1.26","5","5","24","19","9","201314","2","0"
7,"19",1,"2014",13,21,"1","27","5","6","2.68","0.97","2.26","16","1.95","0.84","0.89","7","9","22","20","7","201314","4","2"
1,"20",1,"2014",4,16,"3","25","7","6","1.87","0.71","1.32","18","1.13","1.68","1.39","13","7","12","7","19","201314","3","1"
2,"21",1,"2014",18,11,"17","7","15","16","1.13","1.55","1.03","7","1.03","1.61","1.05","15","9","8","5","21","201314","1","1"
4,"30",1,"2014",28,18,"15","10","8","20","1.03","1.61","0.95","9","1.55","1.13","1.03","7","15","16","17","7","201314","4","3"
4,"30",1,"2014",4,10,"3","25","7","6","1.87","0.71","1.32","18","1.34","1.05","1.03","14","7","20","13","11","201314","0","0"
4,"30",1,"2014",5,13,"6","21","6","11","1.45","1.34","1.79","14","0.97","2.68","2.26","16","5","6","1","27","201314","1","5"
6,"11",1,"2014",26,4,"16","10","7","21","1","1.39","0.79","10","0.71","1.87","1.32","18","7","6","3","25","201314","0","2"
4,"30",1,"2014",23,19,"14","10","8","20","1.08","1.58","0.87","11","1.37","1.18","1.16","9","11","14","9","13","201314","1","0"
1,"3",2,"2014",20,2,"4","24","7","7","1.79","1.08","1.63","17","1.26","0.87","0.76","12","6","19","11","13","201314","2","0"
1,"24",2,"2014",27,5,"18","8","9","21","0.74","1.63","0.82","12","1.34","1.45","1.79","14","6","11","6","21","201314","1","0"
7,"9",2,"2014",23,26,"14","10","8","20","1.08","1.58","0.87","11","1.39","1","0.79","10","7","21","16","10","201314","0","2"
7,"2",2,"2014",18,7,"17","7","15","16","1.13","1.55","1.03","7","1.32","2.66","2.32","10","6","6","2","26","201314","1","1"
7,"9",2,"2014",5,11,"6","21","6","11","1.45","1.34","1.79","14","1.03","1.61","1.05","15","9","8","5","21","201314","1","0"
2,"4",2,"2014",13,4,"1","27","5","6","2.68","0.97","2.26","16","0.71","1.87","1.32","18","7","6","3","25","201314","0","1"
1,"10",2,"2014",16,14,"7","19","7","12","1.68","1.13","1.39","13","2.24","1.05","1.26","5","5","24","19","9","201314","2","2"
15,"12",2,"2014",10,27,"13","11","7","20","1.05","1.34","1.03","14","1.63","0.74","0.82","12","9","21","18","8","201314","2","0"
6,"8",2,"2014",7,20,"2","26","6","6","2.66","1.32","2.32","10","1.08","1.79","1.63","17","7","7","4","24","201314","5","1"
15,"12",2,"2014",18,4,"17","7","15","16","1.13","1.55","1.03","7","0.71","1.87","1.32","18","7","6","3","25","201314","1","1"
7,"9",2,"2014",4,22,"3","25","7","6","1.87","0.71","1.32","18","1.55","1.13","1.26","10","4","19","10","15","201314","3","0"
7,"23",2,"2014",7,17,"2","26","6","6","2.66","1.32","2.32","10","1.42","1.42","0.95","8","9","18","12","11","201314","4","3"
7,"23",2,"2014",22,28,"10","15","4","19","1.13","1.55","1.26","10","1.61","1.03","0.95","9","8","20","15","10","201314","1","0"
7,"23",2,"2014",2,16,"11","13","6","19","0.87","1.26","0.76","12","1.13","1.68","1.39","13","7","12","7","19","201314","0","2"
7,"23",2,"2014",20,23,"4","24","7","7","1.79","1.08","1.63","17","1.58","1.08","0.87","11","8","20","14","10","201314","4","1"
7,"23",2,"2014",21,26,"20","7","9","22","0.84","1.95","0.89","7","1.39","1","0.79","10","7","21","16","10","201314","0","4"
15,"12",2,"2014",21,28,"20","7","9","22","0.84","1.95","0.89","7","1.61","1.03","0.95","9","8","20","15","10","201314","0","0"
7,"23",2,"2014",13,19,"1","27","5","6","2.68","0.97","2.26","16","1.37","1.18","1.16","9","11","14","9","13","201314","1","0"
7,"2",2,"2014",26,5,"16","10","7","21","1","1.39","0.79","10","1.34","1.45","1.79","14","6","11","6","21","201314","1","1"
15,"12",2,"2014",26,1,"16","10","7","21","1","1.39","0.79","10","1.21","1.42","1.39","15","11","12","8","15","201314","0","1"
4,"13",2,"2014",22,5,"10","15","4","19","1.13","1.55","1.26","10","1.34","1.45","1.79","14","6","11","6","21","201314","0","4"
4,"13",2,"2014",14,7,"19","9","5","24","1.05","2.24","1.26","5","1.32","2.66","2.32","10","6","6","2","26","201314","2","3"
7,"9",2,"2014",17,21,"12","11","9","18","1.42","1.42","0.95","8","1.95","0.84","0.89","7","9","22","20","7","201314","3","0"
7,"2",2,"2014",14,1,"19","9","5","24","1.05","2.24","1.26","5","1.21","1.42","1.39","15","11","12","8","15","201314","0","3"
4,"13",2,"2014",20,16,"4","24","7","7","1.79","1.08","1.63","17","1.13","1.68","1.39","13","7","12","7","19","201314","0","0"
7,"2",2,"2014",19,16,"9","13","11","14","1.18","1.37","1.16","9","1.13","1.68","1.39","13","7","12","7","19","201314","2","1"
4,"13",2,"2014",19,17,"9","13","11","14","1.18","1.37","1.16","9","1.42","1.42","0.95","8","9","18","12","11","201314","1","1"
7,"9",2,"2014",2,18,"11","13","6","19","0.87","1.26","0.76","12","1.55","1.13","1.03","7","15","16","17","7","201314","3","1"
6,"1",2,"2014",22,23,"10","15","4","19","1.13","1.55","1.26","10","1.58","1.08","0.87","11","8","20","14","10","201314","0","3"
7,"2",2,"2014",11,28,"5","21","9","8","1.61","1.03","1.05","15","1.61","1.03","0.95","9","8","20","15","10","201314","2","1"
7,"2",2,"2014",21,27,"20","7","9","22","0.84","1.95","0.89","7","1.63","0.74","0.82","12","9","21","18","8","201314","2","1"
7,"9",2,"2014",27,13,"18","8","9","21","0.74","1.63","0.82","12","0.97","2.68","2.26","16","5","6","1","27","201314","0","0"
6,"22",2,"2014",4,11,"3","25","7","6","1.87","0.71","1.32","18","1.03","1.61","1.05","15","9","8","5","21","201314","1","0"
7,"9",2,"2014",1,19,"8","15","11","12","1.42","1.21","1.39","15","1.37","1.18","1.16","9","11","14","9","13","201314","2","2"
7,"23",2,"2014",10,1,"13","11","7","20","1.05","1.34","1.03","14","1.21","1.42","1.39","15","11","12","8","15","201314","3","1"
7,"23",2,"2014",18,14,"17","7","15","16","1.13","1.55","1.03","7","2.24","1.05","1.26","5","5","24","19","9","201314","1","1"
6,"1",2,"2014",10,17,"13","11","7","20","1.05","1.34","1.03","14","1.42","1.42","0.95","8","9","18","12","11","201314","2","0"
7,"9",2,"2014",28,10,"15","10","8","20","1.03","1.61","0.95","9","1.34","1.05","1.03","14","7","20","13","11","201314","0","2"
15,"26",3,"2014",16,13,"7","19","7","12","1.68","1.13","1.39","13","0.97","2.68","2.26","16","5","6","1","27","201314","0","3"
1,"17",3,"2014",5,20,"6","21","6","11","1.45","1.34","1.79","14","1.08","1.79","1.63","17","7","7","4","24","201314","0","1"
15,"26",3,"2014",22,11,"10","15","4","19","1.13","1.55","1.26","10","1.03","1.61","1.05","15","9","8","5","21","201314","0","3"
6,"22",3,"2014",4,20,"3","25","7","6","1.87","0.71","1.32","18","1.08","1.79","1.63","17","7","7","4","24","201314","6","0"
7,"30",3,"2014",18,21,"17","7","15","16","1.13","1.55","1.03","7","1.95","0.84","0.89","7","9","22","20","7","201314","3","3"
4,"27",3,"2014",7,23,"2","26","6","6","2.66","1.32","2.32","10","1.58","1.08","0.87","11","8","20","14","10","201314","2","1"
7,"23",3,"2014",5,1,"6","21","6","11","1.45","1.34","1.79","14","1.21","1.42","1.39","15","11","12","8","15","201314","3","2"
1,"31",3,"2014",7,5,"2","26","6","6","2.66","1.32","2.32","10","1.34","1.45","1.79","14","6","11","6","21","201314","4","0"
4,"27",3,"2014",10,26,"13","11","7","20","1.05","1.34","1.03","14","1.39","1","0.79","10","7","21","16","10","201314","2","1"
7,"16",3,"2014",17,18,"12","11","9","18","1.42","1.42","0.95","8","1.55","1.13","1.03","7","15","16","17","7","201314","1","2"
6,"15",3,"2014",26,13,"16","10","7","21","1","1.39","0.79","10","0.97","2.68","2.26","16","5","6","1","27","201314","0","2"
6,"29",3,"2014",16,28,"7","19","7","12","1.68","1.13","1.39","13","1.61","1.03","0.95","9","8","20","15","10","201314","4","1"
7,"2",3,"2014",14,4,"19","9","5","24","1.05","2.24","1.26","5","0.71","1.87","1.32","18","7","6","3","25","201314","1","3"
7,"2",3,"2014",11,10,"5","21","9","8","1.61","1.03","1.05","15","1.34","1.05","1.03","14","7","20","13","11","201314","1","0"
7,"2",3,"2014",26,22,"16","10","7","21","1","1.39","0.79","10","1.55","1.13","1.26","10","4","19","10","15","201314","1","4"
7,"2",3,"2014",19,20,"9","13","11","14","1.18","1.37","1.16","9","1.08","1.79","1.63","17","7","7","4","24","201314","1","0"
1,"3",3,"2014",28,27,"15","10","8","20","1.03","1.61","0.95","9","1.63","0.74","0.82","12","9","21","18","8","201314","4","1"
1,"3",3,"2014",17,2,"12","11","9","18","1.42","1.42","0.95","8","1.26","0.87","0.76","12","6","19","11","13","201314","1","1"
1,"3",3,"2014",5,21,"6","21","6","11","1.45","1.34","1.79","14","1.95","0.84","0.89","7","9","22","20","7","201314","1","0"
6,"8",3,"2014",18,16,"17","7","15","16","1.13","1.55","1.03","7","1.13","1.68","1.39","13","7","12","7","19","201314","0","3"
7,"9",3,"2014",4,5,"3","25","7","6","1.87","0.71","1.32","18","1.34","1.45","1.79","14","6","11","6","21","201314","4","0"
7,"9",3,"2014",21,14,"20","7","9","22","0.84","1.95","0.89","7","2.24","1.05","1.26","5","5","24","19","9","201314","3","1"
7,"9",3,"2014",2,1,"11","13","6","19","0.87","1.26","0.76","12","1.21","1.42","1.39","15","11","12","8","15","201314","0","1"
7,"9",3,"2014",27,19,"18","8","9","21","0.74","1.63","0.82","12","1.37","1.18","1.16","9","11","14","9","13","201314","1","1"
7,"16",3,"2014",16,7,"7","19","7","12","1.68","1.13","1.39","13","1.32","2.66","2.32","10","6","6","2","26","201314","0","3"
7,"2",3,"2014",1,7,"8","15","11","12","1.42","1.21","1.39","15","1.32","2.66","2.32","10","6","6","2","26","201314","0","3"
7,"16",3,"2014",28,4,"15","10","8","20","1.03","1.61","0.95","9","0.71","1.87","1.32","18","7","6","3","25","201314","1","0"
7,"23",3,"2014",11,17,"5","21","9","8","1.61","1.03","1.05","15","1.42","1.42","0.95","8","9","18","12","11","201314","3","2"
7,"23",3,"2014",26,18,"16","10","7","21","1","1.39","0.79","10","1.55","1.13","1.03","7","15","16","17","7","201314","2","0"
7,"30",3,"2014",20,13,"4","24","7","7","1.79","1.08","1.63","17","0.97","2.68","2.26","16","5","6","1","27","201314","1","1"
7,"30",3,"2014",2,4,"11","13","6","19","0.87","1.26","0.76","12","0.71","1.87","1.32","18","7","6","3","25","201314","1","0"
7,"23",3,"2014",13,14,"1","27","5","6","2.68","0.97","2.26","16","2.24","1.05","1.26","5","5","24","19","9","201314","5","0"
7,"16",3,"2014",14,22,"19","9","5","24","1.05","2.24","1.26","5","1.55","1.13","1.26","10","4","19","10","15","201314","1","0"
7,"30",3,"2014",1,22,"8","15","11","12","1.42","1.21","1.39","15","1.55","1.13","1.26","10","4","19","10","15","201314","4","0"
7,"23",3,"2014",22,2,"10","15","4","19","1.13","1.55","1.26","10","1.26","0.87","0.76","12","6","19","11","13","201314","1","0"
7,"16",3,"2014",1,27,"8","15","11","12","1.42","1.21","1.39","15","1.63","0.74","0.82","12","9","21","18","8","201314","4","2"
7,"30",3,"2014",19,26,"9","13","11","14","1.18","1.37","1.16","9","1.39","1","0.79","10","7","21","16","10","201314","1","0"
7,"16",3,"2014",19,10,"9","13","11","14","1.18","1.37","1.16","9","1.34","1.05","1.03","14","7","20","13","11","201314","3","1"
7,"23",3,"2014",27,23,"18","8","9","21","0.74","1.63","0.82","12","1.58","1.08","0.87","11","8","20","14","10","201314","2","0"
7,"30",3,"2014",17,27,"12","11","9","18","1.42","1.42","0.95","8","1.63","0.74","0.82","12","9","21","18","8","201314","3","0"
7,"23",3,"2014",21,7,"20","7","9","22","0.84","1.95","0.89","7","1.32","2.66","2.32","10","6","6","2","26","201314","3","6"
7,"30",3,"2014",14,11,"19","9","5","24","1.05","2.24","1.26","5","1.03","1.61","1.05","15","9","8","5","21","201314","1","3"
1,"24",3,"2014",28,19,"15","10","8","20","1.03","1.61","0.95","9","1.37","1.18","1.16","9","11","14","9","13","201314","1","4"
7,"16",3,"2014",11,21,"5","21","9","8","1.61","1.03","1.05","15","1.95","0.84","0.89","7","9","22","20","7","201314","2","1"
7,"16",3,"2014",23,2,"14","10","8","20","1.08","1.58","0.87","11","1.26","0.87","0.76","12","6","19","11","13","201314","0","0"
15,"26",3,"2014",20,17,"4","24","7","7","1.79","1.08","1.63","17","1.42","1.42","0.95","8","9","18","12","11","201314","2","2"
7,"23",3,"2014",10,16,"13","11","7","20","1.05","1.34","1.03","14","1.13","1.68","1.39","13","7","12","7","19","201314","0","2"
6,"19",4,"2014",22,17,"10","15","4","19","1.13","1.55","1.26","10","1.42","1.42","0.95","8","9","18","12","11","201314","1","2"
2,"1",4,"2014",23,10,"14","10","8","20","1.08","1.58","0.87","11","1.34","1.05","1.03","14","7","20","13","11","201314","1","2"
6,"5",4,"2014",13,1,"1","27","5","6","2.68","0.97","2.26","16","1.21","1.42","1.39","15","11","12","8","15","201314","4","1"
7,"6",4,"2014",11,20,"5","21","9","8","1.61","1.03","1.05","15","1.08","1.79","1.63","17","7","7","4","24","201314","3","0"
6,"5",4,"2014",28,14,"15","10","8","20","1.03","1.61","0.95","9","2.24","1.05","1.26","5","5","24","19","9","201314","1","2"
7,"6",4,"2014",4,19,"3","25","7","6","1.87","0.71","1.32","18","1.37","1.18","1.16","9","11","14","9","13","201314","3","0"
7,"20",4,"2014",27,7,"18","8","9","21","0.74","1.63","0.82","12","1.32","2.66","2.32","10","6","6","2","26","201314","2","3"
6,"5",4,"2014",21,2,"20","7","9","22","0.84","1.95","0.89","7","1.26","0.87","0.76","12","6","19","11","13","201314","0","3"
1,"7",4,"2014",10,7,"13","11","7","20","1.05","1.34","1.03","14","1.32","2.66","2.32","10","6","6","2","26","201314","1","2"
6,"5",4,"2014",26,17,"16","10","7","21","1","1.39","0.79","10","1.42","1.42","0.95","8","9","18","12","11","201314","1","0"
2,"8",4,"2014",5,23,"6","21","6","11","1.45","1.34","1.79","14","1.58","1.08","0.87","11","8","20","14","10","201314","5","1"
6,"5",4,"2014",27,18,"18","8","9","21","0.74","1.63","0.82","12","1.55","1.13","1.03","7","15","16","17","7","201314","0","1"
1,"14",4,"2014",17,4,"12","11","9","18","1.42","1.42","0.95","8","0.71","1.87","1.32","18","7","6","3","25","201314","0","1"
15,"16",4,"2014",20,10,"4","24","7","7","1.79","1.08","1.63","17","1.34","1.05","1.03","14","7","20","13","11","201314","3","1"
4,"17",4,"2014",11,2,"5","21","9","8","1.61","1.03","1.05","15","1.26","0.87","0.76","12","6","19","11","13","201314","2","3"
2,"22",4,"2014",13,18,"1","27","5","6","2.68","0.97","2.26","16","1.55","1.13","1.03","7","15","16","17","7","201314","3","1"
4,"17",4,"2014",13,23,"1","27","5","6","2.68","0.97","2.26","16","1.58","1.08","0.87","11","8","20","14","10","201314","2","2"
1,"28",4,"2014",2,13,"11","13","6","19","0.87","1.26","0.76","12","0.97","2.68","2.26","16","5","6","1","27","201314","0","2"
6,"26",4,"2014",14,26,"19","9","5","24","1.05","2.24","1.26","5","1.39","1","0.79","10","7","21","16","10","201314","2","2"
6,"26",4,"2014",19,5,"9","13","11","14","1.18","1.37","1.16","9","1.34","1.45","1.79","14","6","11","6","21","201314","0","1"
6,"19",4,"2014",10,2,"13","11","7","20","1.05","1.34","1.03","14","1.26","0.87","0.76","12","6","19","11","13","201314","0","1"
6,"26",4,"2014",17,28,"12","11","9","18","1.42","1.42","0.95","8","1.61","1.03","0.95","9","8","20","15","10","201314","4","1"
6,"12",4,"2014",2,28,"11","13","6","19","0.87","1.26","0.76","12","1.61","1.03","0.95","9","8","20","15","10","201314","1","0"
7,"13",4,"2014",7,13,"2","26","6","6","2.66","1.32","2.32","10","0.97","2.68","2.26","16","5","6","1","27","201314","3","2"
6,"26",4,"2014",18,10,"17","7","15","16","1.13","1.55","1.03","7","1.34","1.05","1.03","14","7","20","13","11","201314","1","0"
1,"21",4,"2014",11,16,"5","21","9","8","1.61","1.03","1.05","15","1.13","1.68","1.39","13","7","12","7","19","201314","2","0"
6,"19",4,"2014",5,14,"6","21","6","11","1.45","1.34","1.79","14","2.24","1.05","1.26","5","5","24","19","9","201314","3","1"
6,"12",4,"2014",14,27,"19","9","5","24","1.05","2.24","1.26","5","1.63","0.74","0.82","12","9","21","18","8","201314","1","0"
6,"26",4,"2014",1,11,"8","15","11","12","1.42","1.21","1.39","15","1.03","1.61","1.05","15","9","8","5","21","201314","2","0"
6,"19",4,"2014",28,1,"15","10","8","20","1.03","1.61","0.95","9","1.21","1.42","1.39","15","11","12","8","15","201314","0","0"
6,"12",4,"2014",1,21,"8","15","11","12","1.42","1.21","1.39","15","1.95","0.84","0.89","7","9","22","20","7","201314","0","1"
7,"27",4,"2014",7,4,"2","26","6","6","2.66","1.32","2.32","10","0.71","1.87","1.32","18","7","6","3","25","201314","0","2"
6,"19",4,"2014",21,19,"20","7","9","22","0.84","1.95","0.89","7","1.37","1.18","1.16","9","11","14","9","13","201314","1","1"
7,"27",4,"2014",23,21,"14","10","8","20","1.08","1.58","0.87","11","1.95","0.84","0.89","7","9","22","20","7","201314","4","0"
6,"5",4,"2014",22,16,"10","15","4","19","1.13","1.55","1.26","10","1.13","1.68","1.39","13","7","12","7","19","201314","0","4"
6,"12",4,"2014",19,22,"9","13","11","14","1.18","1.37","1.16","9","1.55","1.13","1.26","10","4","19","10","15","201314","1","0"
6,"12",4,"2014",18,5,"17","7","15","16","1.13","1.55","1.03","7","1.34","1.45","1.79","14","6","11","6","21","201314","3","3"
7,"20",4,"2014",26,20,"16","10","7","21","1","1.39","0.79","10","1.08","1.79","1.63","17","7","7","4","24","201314","0","3"
6,"12",4,"2014",23,11,"14","10","8","20","1.08","1.58","0.87","11","1.03","1.61","1.05","15","9","8","5","21","201314","0","1"
2,"29",4,"2014",20,22,"4","24","7","7","1.79","1.08","1.63","17","1.55","1.13","1.26","10","4","19","10","15","201314","3","0"
7,"27",4,"2014",16,27,"7","19","7","12","1.68","1.13","1.39","13","1.63","0.74","0.82","12","9","21","18","8","201314","4","0"
7,"20",4,"2014",4,23,"3","25","7","6","1.87","0.71","1.32","18","1.58","1.08","0.87","11","8","20","14","10","201314","1","2"
6,"3",5,"2014",22,21,"10","15","4","19","1.13","1.55","1.26","10","1.95","0.84","0.89","7","9","22","20","7","201314","3","0"
7,"11",5,"2014",26,11,"16","10","7","21","1","1.39","0.79","10","1.03","1.61","1.05","15","9","8","5","21","201314","0","2"
6,"3",5,"2014",17,1,"12","11","9","18","1.42","1.42","0.95","8","1.21","1.42","1.39","15","11","12","8","15","201314","0","1"
7,"11",5,"2014",7,22,"2","26","6","6","2.66","1.32","2.32","10","1.55","1.13","1.26","10","4","19","10","15","201314","2","1"
1,"5",5,"2014",4,27,"3","25","7","6","1.87","0.71","1.32","18","1.63","0.74","0.82","12","9","21","18","8","201314","0","0"
7,"11",5,"2014",13,10,"1","27","5","6","2.68","0.97","2.26","16","1.34","1.05","1.03","14","7","20","13","11","201314","2","0"
4,"8",5,"2014",13,28,"1","27","5","6","2.68","0.97","2.26","16","1.61","1.03","0.95","9","8","20","15","10","201314","4","0"
6,"3",5,"2014",19,14,"9","13","11","14","1.18","1.37","1.16","9","2.24","1.05","1.26","5","5","24","19","9","201314","4","1"
2,"6",5,"2014",2,7,"11","13","6","19","0.87","1.26","0.76","12","1.32","2.66","2.32","10","6","6","2","26","201314","3","3"
7,"11",5,"2014",27,20,"18","8","9","21","0.74","1.63","0.82","12","1.08","1.79","1.63","17","7","7","4","24","201314","0","2"
7,"11",5,"2014",1,16,"8","15","11","12","1.42","1.21","1.39","15","1.13","1.68","1.39","13","7","12","7","19","201314","1","1"
6,"3",5,"2014",10,5,"13","11","7","20","1.05","1.34","1.03","14","1.34","1.45","1.79","14","6","11","6","21","201314","2","0"
6,"3",5,"2014",28,26,"15","10","8","20","1.03","1.61","0.95","9","1.39","1","0.79","10","7","21","16","10","201314","3","1"
7,"11",5,"2014",5,28,"6","21","6","11","1.45","1.34","1.79","14","1.61","1.03","0.95","9","8","20","15","10","201314","3","0"
7,"11",5,"2014",18,19,"17","7","15","16","1.13","1.55","1.03","7","1.37","1.18","1.16","9","11","14","9","13","201314","1","2"
7,"4",5,"2014",11,13,"5","21","9","8","1.61","1.03","1.05","15","0.97","2.68","2.26","16","5","6","1","27","201314","2","3"
7,"4",5,"2014",20,18,"4","24","7","7","1.79","1.08","1.63","17","1.55","1.13","1.03","7","15","16","17","7","201314","1","0"
15,"7",5,"2014",16,26,"7","19","7","12","1.68","1.13","1.39","13","1.39","1","0.79","10","7","21","16","10","201314","3","1"
7,"11",5,"2014",23,17,"14","10","8","20","1.08","1.58","0.87","11","1.42","1.42","0.95","8","9","18","12","11","201314","1","3"
7,"11",5,"2014",14,2,"19","9","5","24","1.05","2.24","1.26","5","1.26","0.87","0.76","12","6","19","11","13","201314","2","2"
6,"3",5,"2014",16,23,"7","19","7","12","1.68","1.13","1.39","13","1.58","1.08","0.87","11","8","20","14","10","201314","0","1"
4,"8",5,"2014",23,18,"14","10","8","20","1.08","1.58","0.87","11","1.55","1.13","1.03","7","15","16","17","7","201314","2","0"
7,"11",5,"2014",21,4,"20","7","9","22","0.84","1.95","0.89","7","0.71","1.87","1.32","18","7","6","3","25","201314","1","2"
6,"16",8,"2014",18,23,"13","11","11","16","1","1.34","0.82","16","1.39","0.82","0.71","13","17","14","16","7","201415","2","2"
6,"23",8,"2014",17,24,"8","16","8","14","1.21","1.29","1.18","13","1.39","0.74","0.79","10","12","19","19","7","201415","1","0"
6,"23",8,"2014",4,8,"1","26","9","3","1.92","0.84","1.74","17","1.45","1.21","1.21","10","8","19","14","11","201415","2","0"
6,"23",8,"2014",2,10,"10","13","9","16","1.24","1.34","0.89","7","1.24","1.16","1.13","9","11","15","12","12","201415","1","3"
6,"30",8,"2014",13,19,"2","24","7","7","2.18","1","1.74","14","1.18","1.26","0.79","9","9","14","9","15","201415","0","1"
6,"23",8,"2014",28,22,"17","10","8","20","0.82","1.5","0.76","10","1.66","1.05","1","8","9","19","15","10","201415","0","0"
6,"16",8,"2014",10,5,"12","12","11","15","1.16","1.24","1.13","9","1.39","1.53","1.34","9","7","12","5","19","201415","0","1"
1,"25",8,"2014",23,16,"16","7","17","14","0.82","1.39","0.71","13","0.97","1.63","1.42","11","10","8","4","20","201415","1","1"
2,"19",8,"2014",24,4,"19","7","12","19","0.74","1.39","0.79","10","0.84","1.92","1.74","17","9","3","1","26","201415","1","3"
6,"16",8,"2014",19,28,"9","15","9","14","1.26","1.18","0.79","9","1.5","0.82","0.76","10","8","20","17","10","201415","0","1"
6,"16",8,"2014",8,11,"14","11","8","19","1.21","1.45","1.21","10","1.32","1.26","1.18","10","11","15","11","12","201415","2","2"
1,"18",8,"2014",22,13,"15","10","9","19","1.05","1.66","1","8","1","2.18","1.74","14","7","7","2","24","201415","0","2"
6,"30",8,"2014",10,1,"12","12","11","15","1.16","1.24","1.13","9","0.87","1.42","1.32","15","6","14","7","18","201415","1","3"
6,"30",8,"2014",17,18,"8","16","8","14","1.21","1.29","1.18","13","1.34","1","0.82","16","11","16","13","11","201415","3","0"
6,"16",8,"2014",29,26,"20","8","6","24","1.11","1.92","1.13","6","1.34","0.87","0.71","10","11","19","18","8","201415","0","1"
7,"17",8,"2014",20,2,"3","22","9","7","1.87","0.95","1.74","13","1.34","1.24","0.89","7","9","16","10","13","201415","2","1"
6,"16",8,"2014",16,17,"4","20","10","8","1.63","0.97","1.42","11","1.29","1.21","1.18","13","8","14","8","16","201415","1","2"
6,"30",8,"2014",24,16,"19","7","12","19","0.74","1.39","0.79","10","0.97","1.63","1.42","11","10","8","4","20","201415","0","0"
7,"24",8,"2014",5,29,"5","19","7","12","1.53","1.39","1.34","9","1.92","1.11","1.13","6","6","24","20","8","201415","4","0"
7,"24",8,"2014",11,20,"11","12","11","15","1.26","1.32","1.18","10","0.95","1.87","1.74","13","9","7","3","22","201415","2","2"
