"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","away_team_name_id","home_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
7,"24",11,"2013",23,19,"9","13","11","14","1.18","1.37","1.16","9","1.58","1.08","0.87","11","8","20","14","10","201314","2","0"
7,"24",11,"2013",2,26,"16","10","7","21","1","1.39","0.79","10","1.26","0.87","0.76","12","6","19","11","13","201314","0","1"
7,"24",11,"2013",17,14,"19","9","5","24","1.05","2.24","1.26","5","1.42","1.42","0.95","8","9","18","12","11","201314","1","2"
7,"24",11,"2013",5,13,"1","27","5","6","2.68","0.97","2.26","16","1.34","1.45","1.79","14","6","11","6","21","201314","6","0"
7,"24",11,"2013",27,22,"10","15","4","19","1.13","1.55","1.26","10","1.63","0.74","0.82","12","9","21","18","8","201314","2","1"
1,"25",11,"2013",16,21,"20","7","9","22","0.84","1.95","0.89","7","1.13","1.68","1.39","13","7","12","7","19","201314","2","2"
2,"26",11,"2013",28,18,"17","7","15","16","1.13","1.55","1.03","7","1.61","1.03","0.95","9","8","20","15","10","201314","2","2"
7,"3",11,"2013",1,19,"9","13","11","14","1.18","1.37","1.16","9","1.21","1.42","1.39","15","11","12","8","15","201314","1","1"
7,"3",11,"2013",27,13,"1","27","5","6","2.68","0.97","2.26","16","1.63","0.74","0.82","12","9","21","18","8","201314","7","0"
7,"3",11,"2013",28,10,"13","11","7","20","1.05","1.34","1.03","14","1.61","1.03","0.95","9","8","20","15","10","201314","0","0"
7,"3",11,"2013",23,26,"16","10","7","21","1","1.39","0.79","10","1.58","1.08","0.87","11","8","20","14","10","201314","1","0"
7,"3",11,"2013",5,11,"5","21","9","8","1.61","1.03","1.05","15","1.34","1.45","1.79","14","6","11","6","21","201314","0","0"
7,"3",11,"2013",16,14,"19","9","5","24","1.05","2.24","1.26","5","1.13","1.68","1.39","13","7","12","7","19","201314","1","3"
7,"3",11,"2013",7,20,"4","24","7","7","1.79","1.08","1.63","17","1.32","2.66","2.32","10","6","6","2","26","201314","2","0"
7,"3",11,"2013",2,18,"17","7","15","16","1.13","1.55","1.03","7","1.26","0.87","0.76","12","6","19","11","13","201314","2","0"
1,"4",11,"2013",17,21,"20","7","9","22","0.84","1.95","0.89","7","1.42","1.42","0.95","8","9","18","12","11","201314","1","0"
7,"1",12,"2013",19,11,"5","21","9","8","1.61","1.03","1.05","15","1.37","1.18","1.16","9","11","14","9","13","201314","4","0"
7,"1",12,"2013",20,21,"20","7","9","22","0.84","1.95","0.89","7","1.08","1.79","1.63","17","7","7","4","24","201314","0","3"
7,"1",12,"2013",23,28,"15","10","8","20","1.03","1.61","0.95","9","1.58","1.08","0.87","11","8","20","14","10","201314","0","0"
7,"1",12,"2013",18,22,"10","15","4","19","1.13","1.55","1.26","10","1.55","1.13","1.03","7","15","16","17","7","201314","2","1"
7,"1",12,"2013",16,5,"6","21","6","11","1.45","1.34","1.79","14","1.13","1.68","1.39","13","7","12","7","19","201314","2","2"
7,"1",12,"2013",7,26,"16","10","7","21","1","1.39","0.79","10","1.32","2.66","2.32","10","6","6","2","26","201314","3","1"
7,"1",12,"2013",2,27,"18","8","9","21","0.74","1.63","0.82","12","1.26","0.87","0.76","12","6","19","11","13","201314","1","0"
7,"1",12,"2013",14,10,"13","11","7","20","1.05","1.34","1.03","14","2.24","1.05","1.26","5","5","24","19","9","201314","3","0"
2,"10",12,"2013",26,17,"12","11","9","18","1.42","1.42","0.95","8","1.39","1","0.79","10","7","21","16","10","201314","1","1"
6,"14",12,"2013",20,13,"1","27","5","6","2.68","0.97","2.26","16","1.08","1.79","1.63","17","7","7","4","24","201314","6","3"
7,"15",12,"2013",16,28,"15","10","8","20","1.03","1.61","0.95","9","1.13","1.68","1.39","13","7","12","7","19","201314","0","3"
7,"15",12,"2013",17,27,"18","8","9","21","0.74","1.63","0.82","12","1.42","1.42","0.95","8","9","18","12","11","201314","1","1"
7,"15",12,"2013",19,26,"16","10","7","21","1","1.39","0.79","10","1.37","1.18","1.16","9","11","14","9","13","201314","0","0"
7,"15",12,"2013",18,21,"20","7","9","22","0.84","1.95","0.89","7","1.55","1.13","1.03","7","15","16","17","7","201314","1","0"
7,"15",12,"2013",2,4,"3","25","7","6","1.87","0.71","1.32","18","1.26","0.87","0.76","12","6","19","11","13","201314","2","1"
7,"15",12,"2013",14,11,"5","21","9","8","1.61","1.03","1.05","15","2.24","1.05","1.26","5","5","24","19","9","201314","4","1"
7,"15",12,"2013",1,22,"10","15","4","19","1.13","1.55","1.26","10","1.21","1.42","1.39","15","11","12","8","15","201314","1","1"
7,"15",12,"2013",23,10,"13","11","7","20","1.05","1.34","1.03","14","1.58","1.08","0.87","11","8","20","14","10","201314","0","0"
1,"16",12,"2013",7,5,"6","21","6","11","1.45","1.34","1.79","14","1.32","2.66","2.32","10","6","6","2","26","201314","0","5"
1,"2",12,"2013",17,13,"1","27","5","6","2.68","0.97","2.26","16","1.42","1.42","0.95","8","9","18","12","11","201314","3","0"
1,"2",12,"2013",1,4,"3","25","7","6","1.87","0.71","1.32","18","1.21","1.42","1.39","15","11","12","8","15","201314","3","1"
6,"21",12,"2013",21,7,"2","26","6","6","2.66","1.32","2.32","10","1.95","0.84","0.89","7","9","22","20","7","201314","3","1"
7,"22",12,"2013",22,2,"11","13","6","19","0.87","1.26","0.76","12","1.55","1.13","1.26","10","4","19","10","15","201314","0","3"
7,"22",12,"2013",13,14,"19","9","5","24","1.05","2.24","1.26","5","0.97","2.68","2.26","16","5","6","1","27","201314","2","4"
7,"22",12,"2013",10,16,"7","19","7","12","1.68","1.13","1.39","13","1.34","1.05","1.03","14","7","20","13","11","201314","3","1"
7,"22",12,"2013",28,19,"9","13","11","14","1.18","1.37","1.16","9","1.61","1.03","0.95","9","8","20","15","10","201314","2","1"
7,"22",12,"2013",26,18,"17","7","15","16","1.13","1.55","1.03","7","1.39","1","0.79","10","7","21","16","10","201314","1","1"
7,"22",12,"2013",5,1,"8","15","11","12","1.42","1.21","1.39","15","1.34","1.45","1.79","14","6","11","6","21","201314","2","3"
7,"22",12,"2013",27,23,"14","10","8","20","1.08","1.58","0.87","11","1.63","0.74","0.82","12","9","21","18","8","201314","0","0"
1,"23",12,"2013",11,17,"12","11","9","18","1.42","1.42","0.95","8","1.03","1.61","1.05","15","9","8","5","21","201314","1","2"
2,"24",12,"2013",4,20,"4","24","7","7","1.79","1.08","1.63","17","0.71","1.87","1.32","18","7","6","3","25","201314","0","0"
4,"26",12,"2013",16,26,"16","10","7","21","1","1.39","0.79","10","1.13","1.68","1.39","13","7","12","7","19","201314","2","3"
5,"27",12,"2013",23,11,"5","21","9","8","1.61","1.03","1.05","15","1.58","1.08","0.87","11","8","20","14","10","201314","0","1"
5,"27",12,"2013",18,5,"6","21","6","11","1.45","1.34","1.79","14","1.55","1.13","1.03","7","15","16","17","7","201314","1","1"
5,"27",12,"2013",17,4,"3","25","7","6","1.87","0.71","1.32","18","1.42","1.42","0.95","8","9","18","12","11","201314","1","0"
5,"27",12,"2013",20,10,"13","11","7","20","1.05","1.34","1.03","14","1.08","1.79","1.63","17","7","7","4","24","201314","1","3"
5,"27",12,"2013",1,21,"20","7","9","22","0.84","1.95","0.89","7","1.21","1.42","1.39","15","11","12","8","15","201314","0","3"
5,"27",12,"2013",19,22,"10","15","4","19","1.13","1.55","1.26","10","1.37","1.18","1.16","9","11","14","9","13","201314","5","1"
5,"27",12,"2013",7,13,"1","27","5","6","2.68","0.97","2.26","16","1.32","2.66","2.32","10","6","6","2","26","201314","2","1"
5,"27",12,"2013",14,27,"18","8","9","21","0.74","1.63","0.82","12","2.24","1.05","1.26","5","5","24","19","9","201314","1","2"
5,"27",12,"2013",2,28,"15","10","8","20","1.03","1.61","0.95","9","1.26","0.87","0.76","12","6","19","11","13","201314","0","1"
6,"28",12,"2013",18,10,"13","11","7","20","1.05","1.34","1.03","14","1.55","1.13","1.03","7","15","16","17","7","201314","3","3"
7,"29",12,"2013",14,26,"16","10","7","21","1","1.39","0.79","10","2.24","1.05","1.26","5","5","24","19","9","201314","6","0"
7,"29",12,"2013",20,22,"10","15","4","19","1.13","1.55","1.26","10","1.08","1.79","1.63","17","7","7","4","24","201314","0","1"
7,"29",12,"2013",17,28,"15","10","8","20","1.03","1.61","0.95","9","1.42","1.42","0.95","8","9","18","12","11","201314","1","1"
7,"29",12,"2013",23,21,"20","7","9","22","0.84","1.95","0.89","7","1.58","1.08","0.87","11","8","20","14","10","201314","2","2"
7,"29",12,"2013",16,27,"18","8","9","21","0.74","1.63","0.82","12","1.13","1.68","1.39","13","7","12","7","19","201314","0","1"
7,"29",12,"2013",2,13,"1","27","5","6","2.68","0.97","2.26","16","1.26","0.87","0.76","12","6","19","11","13","201314","1","0"
7,"29",12,"2013",1,11,"5","21","9","8","1.61","1.03","1.05","15","1.21","1.42","1.39","15","11","12","8","15","201314","2","1"
1,"30",12,"2013",19,5,"6","21","6","11","1.45","1.34","1.79","14","1.37","1.18","1.16","9","11","14","9","13","201314","3","0"
1,"30",12,"2013",7,4,"3","25","7","6","1.87","0.71","1.32","18","1.32","2.66","2.32","10","6","6","2","26","201314","2","1"
15,"4",12,"2013",10,2,"11","13","6","19","0.87","1.26","0.76","12","1.34","1.05","1.03","14","7","20","13","11","201314","1","0"
4,"5",12,"2013",13,18,"17","7","15","16","1.13","1.55","1.03","7","0.97","2.68","2.26","16","5","6","1","27","201314","2","3"
4,"5",12,"2013",28,1,"8","15","11","12","1.42","1.21","1.39","15","1.61","1.03","0.95","9","8","20","15","10","201314","2","3"
4,"5",12,"2013",22,17,"12","11","9","18","1.42","1.42","0.95","8","1.55","1.13","1.26","10","4","19","10","15","201314","3","0"
4,"5",12,"2013",4,23,"14","10","8","20","1.08","1.58","0.87","11","0.71","1.87","1.32","18","7","6","3","25","201314","3","4"
4,"5",12,"2013",27,7,"2","26","6","6","2.66","1.32","2.32","10","1.63","0.74","0.82","12","9","21","18","8","201314","5","1"
4,"5",12,"2013",11,16,"7","19","7","12","1.68","1.13","1.39","13","1.03","1.61","1.05","15","9","8","5","21","201314","0","1"
4,"5",12,"2013",26,20,"4","24","7","7","1.79","1.08","1.63","17","1.39","1","0.79","10","7","21","16","10","201314","2","0"
4,"5",12,"2013",5,14,"19","9","5","24","1.05","2.24","1.26","5","1.34","1.45","1.79","14","6","11","6","21","201314","1","2"
4,"5",12,"2013",21,19,"9","13","11","14","1.18","1.37","1.16","9","1.95","0.84","0.89","7","9","22","20","7","201314","0","0"
6,"7",12,"2013",22,16,"7","19","7","12","1.68","1.13","1.39","13","1.55","1.13","1.26","10","4","19","10","15","201314","0","1"
7,"8",12,"2013",28,14,"19","9","5","24","1.05","2.24","1.26","5","1.61","1.03","0.95","9","8","20","15","10","201314","2","0"
7,"8",12,"2013",21,2,"11","13","6","19","0.87","1.26","0.76","12","1.95","0.84","0.89","7","9","22","20","7","201314","2","0"
7,"8",12,"2013",10,7,"2","26","6","6","2.66","1.32","2.32","10","1.34","1.05","1.03","14","7","20","13","11","201314","4","1"
7,"8",12,"2013",13,1,"8","15","11","12","1.42","1.21","1.39","15","0.97","2.68","2.26","16","5","6","1","27","201314","1","1"
7,"8",12,"2013",27,18,"17","7","15","16","1.13","1.55","1.03","7","1.63","0.74","0.82","12","9","21","18","8","201314","0","2"
7,"8",12,"2013",4,19,"9","13","11","14","1.18","1.37","1.16","9","0.71","1.87","1.32","18","7","6","3","25","201314","3","2"
7,"8",12,"2013",5,23,"14","10","8","20","1.08","1.58","0.87","11","1.34","1.45","1.79","14","6","11","6","21","201314","1","2"
1,"9",12,"2013",11,20,"4","24","7","7","1.79","1.08","1.63","17","1.03","1.61","1.05","15","9","8","5","21","201314","1","1"
15,"1",1,"2014",13,17,"12","11","9","18","1.42","1.42","0.95","8","0.97","2.68","2.26","16","5","6","1","27","201314","2","3"
6,"11",1,"2014",4,26,"16","10","7","21","1","1.39","0.79","10","0.71","1.87","1.32","18","7","6","3","25","201314","0","2"
7,"12",1,"2014",23,14,"19","9","5","24","1.05","2.24","1.26","5","1.58","1.08","0.87","11","8","20","14","10","201314","1","4"
7,"12",1,"2014",18,1,"8","15","11","12","1.42","1.21","1.39","15","1.55","1.13","1.03","7","15","16","17","7","201314","1","0"
7,"12",1,"2014",2,5,"6","21","6","11","1.45","1.34","1.79","14","1.26","0.87","0.76","12","6","19","11","13","201314","2","0"
7,"12",1,"2014",13,22,"10","15","4","19","1.13","1.55","1.26","10","0.97","2.68","2.26","16","5","6","1","27","201314","0","2"
7,"12",1,"2014",10,21,"20","7","9","22","0.84","1.95","0.89","7","1.34","1.05","1.03","14","7","20","13","11","201314","0","2"
7,"12",1,"2014",17,16,"7","19","7","12","1.68","1.13","1.39","13","1.42","1.42","0.95","8","9","18","12","11","201314","2","0"
7,"12",1,"2014",27,11,"5","21","9","8","1.61","1.03","1.05","15","1.63","0.74","0.82","12","9","21","18","8","201314","2","0"
1,"13",1,"2014",7,19,"9","13","11","14","1.18","1.37","1.16","9","1.32","2.66","2.32","10","6","6","2","26","201314","3","5"
2,"14",1,"2014",20,28,"15","10","8","20","1.03","1.61","0.95","9","1.08","1.79","1.63","17","7","7","4","24","201314","1","2"
6,"18",1,"2014",1,23,"14","10","8","20","1.08","1.58","0.87","11","1.21","1.42","1.39","15","11","12","8","15","201314","2","2"
7,"19",1,"2014",5,17,"12","11","9","18","1.42","1.42","0.95","8","1.34","1.45","1.79","14","6","11","6","21","201314","1","3"
7,"19",1,"2014",28,7,"2","26","6","6","2.66","1.32","2.32","10","1.61","1.03","0.95","9","8","20","15","10","201314","2","2"
7,"19",1,"2014",14,20,"4","24","7","7","1.79","1.08","1.63","17","2.24","1.05","1.26","5","5","24","19","9","201314","2","0"
7,"19",1,"2014",19,2,"11","13","6","19","0.87","1.26","0.76","12","1.37","1.18","1.16","9","11","14","9","13","201314","1","0"
7,"19",1,"2014",26,27,"18","8","9","21","0.74","1.63","0.82","12","1.39","1","0.79","10","7","21","16","10","201314","1","0"
7,"19",1,"2014",22,10,"13","11","7","20","1.05","1.34","1.03","14","1.55","1.13","1.26","10","4","19","10","15","201314","1","3"
7,"19",1,"2014",21,13,"1","27","5","6","2.68","0.97","2.26","16","1.95","0.84","0.89","7","9","22","20","7","201314","4","2"
4,"2",1,"2014",28,23,"14","10","8","20","1.08","1.58","0.87","11","1.61","1.03","0.95","9","8","20","15","10","201314","0","1"
4,"2",1,"2014",11,19,"9","13","11","14","1.18","1.37","1.16","9","1.03","1.61","1.05","15","9","8","5","21","201314","1","1"
4,"2",1,"2014",22,18,"17","7","15","16","1.13","1.55","1.03","7","1.55","1.13","1.26","10","4","19","10","15","201314","1","0"
4,"2",1,"2014",21,20,"4","24","7","7","1.79","1.08","1.63","17","1.95","0.84","0.89","7","9","22","20","7","201314","2","0"
4,"2",1,"2014",26,7,"2","26","6","6","2.66","1.32","2.32","10","1.39","1","0.79","10","7","21","16","10","201314","2","0"
4,"2",1,"2014",4,1,"8","15","11","12","1.42","1.21","1.39","15","0.71","1.87","1.32","18","7","6","3","25","201314","0","3"
4,"2",1,"2014",10,14,"19","9","5","24","1.05","2.24","1.26","5","1.34","1.05","1.03","14","7","20","13","11","201314","2","1"
4,"2",1,"2014",27,2,"11","13","6","19","0.87","1.26","0.76","12","1.63","0.74","0.82","12","9","21","18","8","201314","1","1"
4,"2",1,"2014",5,16,"7","19","7","12","1.68","1.13","1.39","13","1.34","1.45","1.79","14","6","11","6","21","201314","1","2"
1,"20",1,"2014",16,4,"3","25","7","6","1.87","0.71","1.32","18","1.13","1.68","1.39","13","7","12","7","19","201314","3","1"
2,"21",1,"2014",11,18,"17","7","15","16","1.13","1.55","1.03","7","1.03","1.61","1.05","15","9","8","5","21","201314","1","1"
15,"29",1,"2014",20,1,"8","15","11","12","1.42","1.21","1.39","15","1.08","1.79","1.63","17","7","7","4","24","201314","2","2"
15,"29",1,"2014",26,2,"11","13","6","19","0.87","1.26","0.76","12","1.39","1","0.79","10","7","21","16","10","201314","1","0"
15,"29",1,"2014",11,7,"2","26","6","6","2.66","1.32","2.32","10","1.03","1.61","1.05","15","9","8","5","21","201314","4","0"
15,"29",1,"2014",21,16,"7","19","7","12","1.68","1.13","1.39","13","1.95","0.84","0.89","7","9","22","20","7","201314","2","0"
15,"29",1,"2014",22,27,"18","8","9","21","0.74","1.63","0.82","12","1.55","1.13","1.26","10","4","19","10","15","201314","0","0"
15,"29",1,"2014",14,17,"12","11","9","18","1.42","1.42","0.95","8","2.24","1.05","1.26","5","5","24","19","9","201314","2","0"
4,"30",1,"2014",18,28,"15","10","8","20","1.03","1.61","0.95","9","1.55","1.13","1.03","7","15","16","17","7","201314","4","3"
4,"30",1,"2014",13,5,"6","21","6","11","1.45","1.34","1.79","14","0.97","2.68","2.26","16","5","6","1","27","201314","1","5"
4,"30",1,"2014",19,23,"14","10","8","20","1.08","1.58","0.87","11","1.37","1.18","1.16","9","11","14","9","13","201314","1","0"
4,"30",1,"2014",10,4,"3","25","7","6","1.87","0.71","1.32","18","1.34","1.05","1.03","14","7","20","13","11","201314","0","0"
6,"1",2,"2014",23,22,"10","15","4","19","1.13","1.55","1.26","10","1.58","1.08","0.87","11","8","20","14","10","201314","0","3"
6,"1",2,"2014",17,10,"13","11","7","20","1.05","1.34","1.03","14","1.42","1.42","0.95","8","9","18","12","11","201314","2","0"
1,"10",2,"2014",14,16,"7","19","7","12","1.68","1.13","1.39","13","2.24","1.05","1.26","5","5","24","19","9","201314","2","2"
15,"12",2,"2014",28,21,"20","7","9","22","0.84","1.95","0.89","7","1.61","1.03","0.95","9","8","20","15","10","201314","0","0"
15,"12",2,"2014",27,10,"13","11","7","20","1.05","1.34","1.03","14","1.63","0.74","0.82","12","9","21","18","8","201314","2","0"
15,"12",2,"2014",4,18,"17","7","15","16","1.13","1.55","1.03","7","0.71","1.87","1.32","18","7","6","3","25","201314","1","1"
15,"12",2,"2014",1,26,"16","10","7","21","1","1.39","0.79","10","1.21","1.42","1.39","15","11","12","8","15","201314","0","1"
4,"13",2,"2014",17,19,"9","13","11","14","1.18","1.37","1.16","9","1.42","1.42","0.95","8","9","18","12","11","201314","1","1"
4,"13",2,"2014",5,22,"10","15","4","19","1.13","1.55","1.26","10","1.34","1.45","1.79","14","6","11","6","21","201314","0","4"
4,"13",2,"2014",16,20,"4","24","7","7","1.79","1.08","1.63","17","1.13","1.68","1.39","13","7","12","7","19","201314","0","0"
4,"13",2,"2014",7,14,"19","9","5","24","1.05","2.24","1.26","5","1.32","2.66","2.32","10","6","6","2","26","201314","2","3"
7,"2",2,"2014",16,19,"9","13","11","14","1.18","1.37","1.16","9","1.13","1.68","1.39","13","7","12","7","19","201314","2","1"
7,"2",2,"2014",5,26,"16","10","7","21","1","1.39","0.79","10","1.34","1.45","1.79","14","6","11","6","21","201314","1","1"
7,"2",2,"2014",7,18,"17","7","15","16","1.13","1.55","1.03","7","1.32","2.66","2.32","10","6","6","2","26","201314","1","1"
7,"2",2,"2014",27,21,"20","7","9","22","0.84","1.95","0.89","7","1.63","0.74","0.82","12","9","21","18","8","201314","2","1"
7,"2",2,"2014",1,14,"19","9","5","24","1.05","2.24","1.26","5","1.21","1.42","1.39","15","11","12","8","15","201314","0","3"
7,"2",2,"2014",28,11,"5","21","9","8","1.61","1.03","1.05","15","1.61","1.03","0.95","9","8","20","15","10","201314","2","1"
6,"22",2,"2014",11,4,"3","25","7","6","1.87","0.71","1.32","18","1.03","1.61","1.05","15","9","8","5","21","201314","1","0"
7,"23",2,"2014",23,20,"4","24","7","7","1.79","1.08","1.63","17","1.58","1.08","0.87","11","8","20","14","10","201314","4","1"
7,"23",2,"2014",26,21,"20","7","9","22","0.84","1.95","0.89","7","1.39","1","0.79","10","7","21","16","10","201314","0","4"
7,"23",2,"2014",19,13,"1","27","5","6","2.68","0.97","2.26","16","1.37","1.18","1.16","9","11","14","9","13","201314","1","0"
7,"23",2,"2014",16,2,"11","13","6","19","0.87","1.26","0.76","12","1.13","1.68","1.39","13","7","12","7","19","201314","0","2"
7,"23",2,"2014",14,18,"17","7","15","16","1.13","1.55","1.03","7","2.24","1.05","1.26","5","5","24","19","9","201314","1","1"
7,"23",2,"2014",1,10,"13","11","7","20","1.05","1.34","1.03","14","1.21","1.42","1.39","15","11","12","8","15","201314","3","1"
7,"23",2,"2014",17,7,"2","26","6","6","2.66","1.32","2.32","10","1.42","1.42","0.95","8","9","18","12","11","201314","4","3"
7,"23",2,"2014",28,22,"10","15","4","19","1.13","1.55","1.26","10","1.61","1.03","0.95","9","8","20","15","10","201314","1","0"
1,"24",2,"2014",5,27,"18","8","9","21","0.74","1.63","0.82","12","1.34","1.45","1.79","14","6","11","6","21","201314","1","0"
1,"3",2,"2014",2,20,"4","24","7","7","1.79","1.08","1.63","17","1.26","0.87","0.76","12","6","19","11","13","201314","2","0"
2,"4",2,"2014",4,13,"1","27","5","6","2.68","0.97","2.26","16","0.71","1.87","1.32","18","7","6","3","25","201314","0","1"
6,"8",2,"2014",20,7,"2","26","6","6","2.66","1.32","2.32","10","1.08","1.79","1.63","17","7","7","4","24","201314","5","1"
7,"9",2,"2014",22,4,"3","25","7","6","1.87","0.71","1.32","18","1.55","1.13","1.26","10","4","19","10","15","201314","3","0"
7,"9",2,"2014",26,23,"14","10","8","20","1.08","1.58","0.87","11","1.39","1","0.79","10","7","21","16","10","201314","0","2"
7,"9",2,"2014",19,1,"8","15","11","12","1.42","1.21","1.39","15","1.37","1.18","1.16","9","11","14","9","13","201314","2","2"
7,"9",2,"2014",13,27,"18","8","9","21","0.74","1.63","0.82","12","0.97","2.68","2.26","16","5","6","1","27","201314","0","0"
7,"9",2,"2014",11,5,"6","21","6","11","1.45","1.34","1.79","14","1.03","1.61","1.05","15","9","8","5","21","201314","1","0"
7,"9",2,"2014",18,2,"11","13","6","19","0.87","1.26","0.76","12","1.55","1.13","1.03","7","15","16","17","7","201314","3","1"
7,"9",2,"2014",10,28,"15","10","8","20","1.03","1.61","0.95","9","1.34","1.05","1.03","14","7","20","13","11","201314","0","2"
7,"9",2,"2014",21,17,"12","11","9","18","1.42","1.42","0.95","8","1.95","0.84","0.89","7","9","22","20","7","201314","3","0"
6,"15",3,"2014",13,26,"16","10","7","21","1","1.39","0.79","10","0.97","2.68","2.26","16","5","6","1","27","201314","0","2"
7,"16",3,"2014",7,16,"7","19","7","12","1.68","1.13","1.39","13","1.32","2.66","2.32","10","6","6","2","26","201314","0","3"
7,"16",3,"2014",4,28,"15","10","8","20","1.03","1.61","0.95","9","0.71","1.87","1.32","18","7","6","3","25","201314","1","0"
7,"16",3,"2014",22,14,"19","9","5","24","1.05","2.24","1.26","5","1.55","1.13","1.26","10","4","19","10","15","201314","1","0"
7,"16",3,"2014",27,1,"8","15","11","12","1.42","1.21","1.39","15","1.63","0.74","0.82","12","9","21","18","8","201314","4","2"
7,"16",3,"2014",10,19,"9","13","11","14","1.18","1.37","1.16","9","1.34","1.05","1.03","14","7","20","13","11","201314","3","1"
7,"16",3,"2014",21,11,"5","21","9","8","1.61","1.03","1.05","15","1.95","0.84","0.89","7","9","22","20","7","201314","2","1"
7,"16",3,"2014",2,23,"14","10","8","20","1.08","1.58","0.87","11","1.26","0.87","0.76","12","6","19","11","13","201314","0","0"
7,"16",3,"2014",18,17,"12","11","9","18","1.42","1.42","0.95","8","1.55","1.13","1.03","7","15","16","17","7","201314","1","2"
1,"17",3,"2014",20,5,"6","21","6","11","1.45","1.34","1.79","14","1.08","1.79","1.63","17","7","7","4","24","201314","0","1"
7,"2",3,"2014",20,19,"9","13","11","14","1.18","1.37","1.16","9","1.08","1.79","1.63","17","7","7","4","24","201314","1","0"
7,"2",3,"2014",7,1,"8","15","11","12","1.42","1.21","1.39","15","1.32","2.66","2.32","10","6","6","2","26","201314","0","3"
7,"2",3,"2014",10,11,"5","21","9","8","1.61","1.03","1.05","15","1.34","1.05","1.03","14","7","20","13","11","201314","1","0"
7,"2",3,"2014",22,26,"16","10","7","21","1","1.39","0.79","10","1.55","1.13","1.26","10","4","19","10","15","201314","1","4"
7,"2",3,"2014",4,14,"19","9","5","24","1.05","2.24","1.26","5","0.71","1.87","1.32","18","7","6","3","25","201314","1","3"
6,"22",3,"2014",20,4,"3","25","7","6","1.87","0.71","1.32","18","1.08","1.79","1.63","17","7","7","4","24","201314","6","0"
7,"23",3,"2014",7,21,"20","7","9","22","0.84","1.95","0.89","7","1.32","2.66","2.32","10","6","6","2","26","201314","3","6"
7,"23",3,"2014",17,11,"5","21","9","8","1.61","1.03","1.05","15","1.42","1.42","0.95","8","9","18","12","11","201314","3","2"
7,"23",3,"2014",18,26,"16","10","7","21","1","1.39","0.79","10","1.55","1.13","1.03","7","15","16","17","7","201314","2","0"
7,"23",3,"2014",16,10,"13","11","7","20","1.05","1.34","1.03","14","1.13","1.68","1.39","13","7","12","7","19","201314","0","2"
7,"23",3,"2014",14,13,"1","27","5","6","2.68","0.97","2.26","16","2.24","1.05","1.26","5","5","24","19","9","201314","5","0"
7,"23",3,"2014",2,22,"10","15","4","19","1.13","1.55","1.26","10","1.26","0.87","0.76","12","6","19","11","13","201314","1","0"
7,"23",3,"2014",23,27,"18","8","9","21","0.74","1.63","0.82","12","1.58","1.08","0.87","11","8","20","14","10","201314","2","0"
7,"23",3,"2014",1,5,"6","21","6","11","1.45","1.34","1.79","14","1.21","1.42","1.39","15","11","12","8","15","201314","3","2"
1,"24",3,"2014",19,28,"15","10","8","20","1.03","1.61","0.95","9","1.37","1.18","1.16","9","11","14","9","13","201314","1","4"
15,"26",3,"2014",17,20,"4","24","7","7","1.79","1.08","1.63","17","1.42","1.42","0.95","8","9","18","12","11","201314","2","2"
15,"26",3,"2014",13,16,"7","19","7","12","1.68","1.13","1.39","13","0.97","2.68","2.26","16","5","6","1","27","201314","0","3"
15,"26",3,"2014",11,22,"10","15","4","19","1.13","1.55","1.26","10","1.03","1.61","1.05","15","9","8","5","21","201314","0","3"
4,"27",3,"2014",23,7,"2","26","6","6","2.66","1.32","2.32","10","1.58","1.08","0.87","11","8","20","14","10","201314","2","1"
4,"27",3,"2014",26,10,"13","11","7","20","1.05","1.34","1.03","14","1.39","1","0.79","10","7","21","16","10","201314","2","1"
6,"29",3,"2014",28,16,"7","19","7","12","1.68","1.13","1.39","13","1.61","1.03","0.95","9","8","20","15","10","201314","4","1"
1,"3",3,"2014",21,5,"6","21","6","11","1.45","1.34","1.79","14","1.95","0.84","0.89","7","9","22","20","7","201314","1","0"
1,"3",3,"2014",2,17,"12","11","9","18","1.42","1.42","0.95","8","1.26","0.87","0.76","12","6","19","11","13","201314","1","1"
1,"3",3,"2014",27,28,"15","10","8","20","1.03","1.61","0.95","9","1.63","0.74","0.82","12","9","21","18","8","201314","4","1"
7,"30",3,"2014",27,17,"12","11","9","18","1.42","1.42","0.95","8","1.63","0.74","0.82","12","9","21","18","8","201314","3","0"
7,"30",3,"2014",13,20,"4","24","7","7","1.79","1.08","1.63","17","0.97","2.68","2.26","16","5","6","1","27","201314","1","1"
7,"30",3,"2014",4,2,"11","13","6","19","0.87","1.26","0.76","12","0.71","1.87","1.32","18","7","6","3","25","201314","1","0"
7,"30",3,"2014",22,1,"8","15","11","12","1.42","1.21","1.39","15","1.55","1.13","1.26","10","4","19","10","15","201314","4","0"
7,"30",3,"2014",26,19,"9","13","11","14","1.18","1.37","1.16","9","1.39","1","0.79","10","7","21","16","10","201314","1","0"
7,"30",3,"2014",11,14,"19","9","5","24","1.05","2.24","1.26","5","1.03","1.61","1.05","15","9","8","5","21","201314","1","3"
